"","Provider.ID","Score.READM_30_AMI","Score.READM_30_CABG","Score.READM_30_COPD","Score.READM_30_HF","Score.READM_30_HIP_KNEE","Score.READM_30_HOSP_WIDE","Score.READM_30_PN","Score.READM_30_STK"
"18229",150005,-0.721698314120792,NA,-0.235654884896019,-1.30536094375644,-0.200062957422858,-0.820555650863324,0.966135984168691,-0.341471741555673
"18243",150006,-1.6608854978222,0.792332272588298,-0.944368009463761,-1.03822139371798,0.52265124459014,-0.820555650863324,-0.425974114945332,-0.621081883463739
"18257",150007,-0.617344182598411,NA,0.788041850590723,0.631400794022418,-0.0193844069196096,-0.457452339793621,-0.843607144679538,-0.621081883463739
"18271",150008,-0.617344182598411,0.348643480904447,-0.156908982166268,-0.170017856092972,-0.380741507926107,-0.699521213840089,0.339686439567382,1.05657896798466
"18285",150009,0.843613658714897,NA,1.18177136423947,-0.170017856092972,0.703329795093389,0.0266854082993196,0.757319469301587,0.963375587348638
"18299",150010,NA,NA,-2.12555655041,-1.23857605624683,-1.28413426044236,-1.4257278359795,-1.47005668928085,-0.807488644735784
"18313",150011,-0.304281788031272,NA,-0.944368009463761,-0.837866731189132,-1.28413426044236,-1.18365896193303,-1.40045118432515,-0.527878502827717
"18327",150012,-0.93040657716555,0.437381239241217,-0.944368009463761,-0.971436506208363,-1.28413426044236,-1.7888311470492,-1.05242365954664,-1.83272583173203
"18341",150015,-0.199927656508895,-0.272520827452945,-0.708130301274513,-0.103232968583356,-0.0193844069196096,-0.336417902770384,0.339686439567382,-1.08709878664385
"18355",150017,-0.617344182598411,-1.42611168583096,1.81173858607746,-0.637512068660284,NA,0.0266854082993196,-0.634790629812435,-2.29874273491214
"18369",150018,-1.6608854978222,-0.183783069116175,2.04797629426671,0.764970569041652,-0.561420058429358,-0.820555650863324,-0.147552095122528,0.497358684168527
"18383",150021,-0.408635919553653,0.259905722567676,-0.865622106734014,-0.503942293641052,-1.28413426044236,-1.54676227300273,-1.33084567936945,-2.76475963809225
"18397",150022,NA,NA,-1.41684342584226,-1.17179116873721,1.60672254760964,-0.215383465747149,0.618108459390185,NA
"18411",150023,-0.826052445643169,-0.272520827452945,0.0793287260229804,0.230691468964724,-0.0193844069196096,-0.578486776816855,0.966135984168691,0.217748542260461
"18425",150024,-0.721698314120792,NA,-0.708130301274513,1.69995899417627,0.52265124459014,0.147719845322554,1.03574148912439,0.590562064804549
"18439",150026,1.46973844784917,NA,1.33926316969897,-2.03999470636222,-1.10345570993911,-0.215383465747149,0.478897449478783,-0.24826836091965
"18453",150030,NA,NA,-0.0781630794365205,-0.170017856092972,-0.922777159435857,-1.4257278359795,-1.40045118432515,NA
"18467",150034,0.113134738058243,-0.361258585789714,1.81173858607746,1.43281944413781,-0.200062957422858,0.51082315639226,1.7317965386814,2.73423981943306
"18481",150035,-1.45217723477745,-0.893685135810335,-0.786876204004263,0.0971216939454928,-0.0193844069196096,0.147719845322554,-0.077946590166826,-1.08709878664385
"18495",150037,-0.512990051076034,NA,0.394312336941977,-0.170017856092972,-0.742098608932607,-0.0943490287239149,-0.774001639723837,-0.341471741555673
"18509",150042,0.113134738058243,NA,0.866787753320474,0.364261243983956,-0.922777159435857,0.389788719369025,-0.495579619901034,-0.434675122191695
"18523",150044,-0.721698314120792,0.259905722567676,0.709295947860973,0.564615906512804,1.06468689609989,0.631857593415496,0.200475429655977,0.497358684168527
"18537",150045,NA,NA,-0.156908982166268,-0.503942293641052,0.34197269408689,0.51082315639226,1.17495249903579,0.590562064804549
"18551",150046,2.09586323698345,1.32475882260892,0.866787753320474,0.297476356474339,0.52265124459014,1.3580642155549,0.618108459390185,0.683765445440573
"18565",150047,0.217488869580624,NA,0.000582823293229964,-0.303587631112204,NA,-0.215383465747149,-0.982818154590941,0.776968826076594
"18579",150048,-1.03476070868793,-1.69232496084127,-0.550638495815015,-0.303587631112204,0.884008345596638,-1.18365896193303,-0.704396134768135,-0.714285264099761
"18593",150051,-2.1826561554341,-1.69232496084127,-1.41684342584226,-2.03999470636222,-2.1875270129586,-2.03090002109567,-1.95729522397076,-0.24826836091965
"18607",150056,-0.0955735249865146,-0.538734102463254,0.473058239671727,0.297476356474339,1.78740109811289,0.631857593415496,-0.634790629812435,-0.714285264099761
"18621",150057,NA,NA,-0.708130301274513,-1.63928538130452,-1.28413426044236,-0.699521213840089,-0.913212649635239,NA
"18635",150058,-0.0955735249865146,0.259905722567676,-0.156908982166268,-0.771081843679515,-0.200062957422858,-1.18365896193303,-1.47005668928085,-1.55311568982396
"18649",150059,-0.0955735249865146,NA,-0.944368009463761,-0.904651618698747,-0.0193844069196096,-0.820555650863324,-1.60926769919225,-1.55311568982396
"18663",150061,0.00878060653586248,NA,-1.33809752311251,0.564615906512804,0.52265124459014,1.11599534150843,-0.077946590166826,-0.0618615996476058
"18677",150064,NA,NA,-0.865622106734014,-1.37214583126606,NA,-1.30469339895626,-0.495579619901034,-0.714285264099761
"18691",150065,NA,NA,-3.22799918862649,-1.63928538130452,0.34197269408689,-1.30469339895626,-1.33084567936945,-1.08709878664385
"18705",150069,-0.199927656508895,NA,-0.235654884896019,1.56638921915704,2.69079385062913,-0.336417902770384,-0.843607144679538,0.963375587348638
"18719",150072,NA,NA,-1.02311391219351,-2.57427380643915,NA,-0.578486776816855,-1.33084567936945,-0.341471741555673
"18733",150074,-0.512990051076034,-0.627471860800025,0.0793287260229804,-1.03822139371798,0.161294143583641,-0.820555650863324,0.548502954434483,0.497358684168527
"18747",150075,NA,NA,2.44170580791546,0.230691468964724,-0.200062957422858,0.994960904485198,1.17495249903579,-0.341471741555673
"18761",150076,-0.0955735249865146,NA,-1.57433523130176,-1.37214583126606,1.60672254760964,-1.4257278359795,-1.47005668928085,-1.18030216727987
"18775",150082,1.57409257937155,-0.361258585789714,1.26051726696922,1.36603455662819,0.52265124459014,0.752892030438729,0.478897449478783,0.310951922896483
"18789",150084,0.843613658714897,-0.982422894147105,0.315566434212226,-1.77285515632375,-0.742098608932607,-1.0626245249098,-1.05242365954664,-0.341471741555673
"18803",150086,1.15667605328204,NA,0.630550045131225,1.23246478160896,-0.0193844069196096,0.873926467461965,0.478897449478783,-0.434675122191695
"18817",150088,-0.304281788031272,NA,-1.810572939491,-0.771081843679515,2.14875819911938,-0.0943490287239149,1.3837690139029,-0.807488644735784
"18831",150089,1.99150910546107,-0.272520827452945,-2.04681064768025,-1.37214583126606,-1.8261699119521,-0.941590087886559,-0.356368609989629,-1.55311568982396
"18845",150090,1.05232192175966,-0.716209619136795,0.945533656050221,0.965325231570498,0.34197269408689,1.3580642155549,1.5229800238143,0.124545161624438
"18859",150091,NA,NA,-0.156908982166268,0.0303368064358759,-0.380741507926107,-1.30469339895626,-0.634790629812435,-0.341471741555673
"18873",150097,NA,NA,-1.18060571765301,-0.103232968583356,0.703329795093389,-1.4257278359795,-0.565185124856733,0.963375587348638
"18887",150100,1.57409257937155,0.526118997577987,-0.156908982166268,-0.837866731189132,1.60672254760964,-0.336417902770384,-0.982818154590941,-1.55311568982396
"18901",150101,NA,NA,0.000582823293229964,-0.370372518621821,NA,-0.578486776816855,-0.147552095122528,NA
"18915",150102,NA,NA,0.0793287260229804,-0.837866731189132,NA,-0.578486776816855,-0.077946590166826,NA
"18929",150104,-0.721698314120792,NA,-0.865622106734014,0.0971216939454928,-0.380741507926107,-0.215383465747149,-0.704396134768135,-0.24826836091965
"18943",150109,-1.76523962934458,-0.627471860800025,-1.810572939491,-1.10500628122759,-0.200062957422858,-0.457452339793621,0.130869924700278,-1.2735055479159
"18957",150112,-0.0955735249865146,1.32475882260892,0.945533656050221,-0.904651618698747,-0.200062957422858,-1.0626245249098,-0.28676310503393,-1.2735055479159
"18971",150113,0.843613658714897,NA,-1.02311391219351,-0.837866731189132,1.78740109811289,0.0266854082993196,0.409291944523081,0.124545161624438
"18985",150115,-2.07830202391172,NA,-1.49558932857201,-2.50748891892953,-0.922777159435857,-1.7888311470492,-1.74847870910365,-1.83272583173203
"18999",150125,-0.617344182598411,-0.982422894147105,0.945533656050221,0.698185681532035,-0.922777159435857,-0.215383465747149,0.826924974257289,2.9206465807051
"19013",150126,-0.408635919553653,0.437381239241217,0.394312336941977,-1.57250049379491,-0.200062957422858,-0.336417902770384,0.826924974257289,-0.0618615996476058
"19027",150128,-0.93040657716555,NA,-0.708130301274513,-1.77285515632375,0.52265124459014,-1.0626245249098,-0.982818154590941,-0.155064980283628
"19041",150133,0.530551264147759,NA,-1.18060571765301,-0.236802743602587,-0.0193844069196096,-0.215383465747149,-0.565185124856733,-0.993895406007828
"19055",150146,NA,NA,-0.314400787625766,0.230691468964724,0.161294143583641,-0.336417902770384,-0.565185124856733,-0.807488644735784
"19069",150149,NA,NA,NA,NA,NA,NA,NA,NA
"19083",150150,NA,NA,-0.629384398544765,0.364261243983956,-0.0193844069196096,-0.941590087886559,-0.217157600078228,NA
"19097",150153,-1.13911484021031,-0.00630755244263346,-0.235654884896019,-0.704296956169901,NA,-0.0943490287239149,-0.356368609989629,NA
"19111",150157,NA,NA,-0.393146690355517,-0.036448081073741,-0.922777159435857,-2.87814108025832,-0.425974114945332,-0.527878502827717
"19125",150158,0.113134738058243,NA,1.10302546150972,-1.23857605624683,0.703329795093389,-2.15193445811891,-1.40045118432515,-1.08709878664385
"19139",150160,NA,NA,NA,NA,-2.5488841139651,-4.08848545049067,NA,NA
"19153",150161,-0.826052445643169,NA,-1.25935162038276,-0.503942293641052,-0.380741507926107,-1.7888311470492,-1.05242365954664,0.217748542260461
"19167",150162,-1.34782310325507,-0.449996344126484,-2.12555655041,-2.50748891892953,1.42604399710639,-1.54676227300273,-1.53966219423655,-0.341471741555673
"19181",150165,NA,NA,0.709295947860973,0.163906581455107,0.161294143583641,0.0266854082993196,-0.634790629812435,NA
"19195",150166,NA,NA,0.000582823293229964,0.364261243983956,0.161294143583641,0.268754282345791,-0.565185124856733,NA
"19209",150167,NA,NA,NA,NA,-1.10345570993911,-1.54676227300273,NA,NA
"19223",150168,NA,NA,NA,NA,-0.380741507926107,-1.66779671002597,NA,NA
"19237",150169,-0.721698314120792,NA,0.473058239671727,-0.971436506208363,0.703329795093389,0.268754282345791,0.339686439567382,-2.01913259300407
"19251",150172,NA,NA,NA,NA,-0.380741507926107,-0.215383465747149,NA,NA
"19265",150173,-1.76523962934458,-0.627471860800025,-0.550638495815015,-0.437157406131435,-1.10345570993911,-0.578486776816855,-0.147552095122528,0.963375587348638
"19279",150175,0.530551264147759,-0.449996344126484,NA,1.03211011908012,NA,0.268754282345791,NA,NA
"19293",150176,0.321843001103001,4.87426915607972,-0.393146690355517,3.16922651938783,NA,1.60013308960137,1.4533745188586,NA
"19307",150177,NA,NA,NA,NA,-0.561420058429358,-0.820555650863324,NA,NA
"19321",150179,NA,NA,NA,NA,NA,-0.941590087886559,NA,NA
"19335",150181,NA,NA,-0.314400787625766,NA,NA,-0.457452339793621,-0.634790629812435,NA
"19349",150182,NA,NA,NA,NA,-0.380741507926107,-1.0626245249098,NA,NA
"19363",150183,NA,NA,NA,NA,NA,NA,NA,NA
"19377",151300,NA,NA,NA,-0.771081843679515,NA,-0.578486776816855,0.0612644197445757,NA
"19391",151301,NA,NA,-0.156908982166268,-0.437157406131435,NA,-0.457452339793621,-0.634790629812435,NA
"19405",151302,NA,NA,-0.156908982166268,0.163906581455107,NA,-0.457452339793621,-0.425974114945332,NA
"19419",151303,NA,NA,-0.786876204004263,0.564615906512804,NA,0.268754282345791,-1.12202916450234,NA
"19433",151304,NA,NA,0.709295947860973,-0.771081843679515,NA,0.631857593415496,0.548502954434483,NA
"19447",151305,NA,NA,NA,-0.103232968583356,NA,-0.215383465747149,-0.077946590166826,NA
"19461",151306,NA,NA,-0.471892593085267,NA,NA,-0.215383465747149,-0.00834108521112393,NA
"19475",151307,NA,NA,0.000582823293229964,0.631400794022418,NA,0.752892030438729,1.17495249903579,NA
"19489",151308,NA,NA,-0.865622106734014,0.0971216939454928,NA,-0.0943490287239149,-0.634790629812435,NA
"19503",151309,NA,NA,-0.235654884896019,-0.503942293641052,NA,-1.0626245249098,-0.495579619901034,NA
"19517",151310,NA,NA,-0.550638495815015,0.0303368064358759,0.34197269408689,0.268754282345791,0.339686439567382,NA
"19531",151311,NA,NA,-0.235654884896019,-0.837866731189132,-0.0193844069196096,-0.578486776816855,-0.077946590166826,NA
"19545",151312,NA,NA,-1.10185981492326,-0.103232968583356,NA,-0.820555650863324,-0.982818154590941,NA
"19559",151313,NA,NA,-1.18060571765301,-0.236802743602587,-0.561420058429358,-0.820555650863324,-0.634790629812435,NA
"19573",151314,NA,NA,NA,NA,NA,-0.578486776816855,-0.634790629812435,NA
"19587",151315,NA,NA,-0.786876204004263,-0.704296956169901,0.161294143583641,0.0266854082993196,-0.913212649635239,0.776968826076594
"19601",151316,NA,NA,0.000582823293229964,0.230691468964724,NA,0.389788719369025,-0.356368609989629,-0.155064980283628
"19615",151317,NA,NA,0.000582823293229964,0.230691468964724,NA,0.268754282345791,0.687713964345887,NA
"19629",151318,-0.408635919553653,NA,-0.0781630794365205,-0.971436506208363,NA,-0.457452339793621,-0.28676310503393,0.0313417809884161
"19643",151319,NA,NA,-0.0781630794365205,-0.637512068660284,0.703329795093389,-0.336417902770384,-0.00834108521112393,NA
"19657",151320,NA,NA,0.473058239671727,NA,NA,-0.699521213840089,-0.565185124856733,NA
"19671",151322,NA,NA,-0.471892593085267,-0.036448081073741,NA,0.0266854082993196,-0.147552095122528,0.0313417809884161
"19685",151323,NA,NA,-1.10185981492326,-1.23857605624683,NA,-0.215383465747149,-0.356368609989629,NA
"19699",151324,NA,NA,1.02427955877997,-0.236802743602587,-0.380741507926107,1.3580642155549,1.03574148912439,1.42939249052875
"19713",151325,NA,NA,0.158074628752728,NA,NA,-0.215383465747149,0.130869924700278,NA
"19727",151326,NA,NA,0.473058239671727,0.564615906512804,NA,-0.336417902770384,0.966135984168691,NA
"19741",151327,NA,NA,0.945533656050221,0.764970569041652,NA,0.631857593415496,0.130869924700278,NA
"19755",151328,NA,NA,1.26051726696922,0.230691468964724,NA,-0.820555650863324,-0.425974114945332,NA
"19769",151329,NA,NA,0.000582823293229964,-0.637512068660284,0.52265124459014,-0.336417902770384,-0.356368609989629,-1.18030216727987
"19783",151330,NA,NA,-0.156908982166268,-0.971436506208363,-0.200062957422858,1.11599534150843,0.478897449478783,NA
"19797",151331,NA,NA,-0.944368009463761,-1.17179116873721,NA,0.147719845322554,0.687713964345887,-0.341471741555673
"19811",151332,NA,NA,-1.41684342584226,-1.23857605624683,0.34197269408689,-0.578486776816855,-0.495579619901034,NA
"19825",151333,NA,NA,-0.865622106734014,-0.570727181150667,NA,-1.54676227300273,-2.58374476857207,NA
"19839",151334,NA,NA,0.000582823293229964,0.564615906512804,NA,0.631857593415496,0.618108459390185,NA
"19853",151335,0.321843001103001,NA,-0.550638495815015,-1.10500628122759,NA,-0.457452339793621,-0.843607144679538,NA
"19867",160001,-0.304281788031272,NA,-0.708130301274513,0.0971216939454928,1.24536544660314,-0.578486776816855,-0.495579619901034,-0.807488644735784
"19881",160005,NA,NA,-1.41684342584226,0.364261243983956,0.703329795093389,-1.0626245249098,-1.53966219423655,-0.807488644735784
"19895",160008,NA,NA,1.10302546150972,0.631400794022418,0.884008345596638,0.752892030438729,1.59258552877,0.124545161624438
"19909",160013,NA,NA,0.0793287260229804,-0.837866731189132,NA,-0.578486776816855,1.3837690139029,NA
"19923",160016,-0.0955735249865146,NA,-0.0781630794365205,-2.03999470636222,1.78740109811289,-1.18365896193303,-1.53966219423655,-0.621081883463739
"19937",160024,-1.13911484021031,NA,-0.0781630794365205,-0.437157406131435,0.34197269408689,-0.941590087886559,-0.843607144679538,0.497358684168527
"19951",160028,-1.6608854978222,NA,-1.25935162038276,-0.036448081073741,-0.922777159435857,-0.336417902770384,-0.28676310503393,-0.341471741555673
"19965",160029,-2.07830202391172,-0.982422894147105,-1.73182703676125,-2.17356448138145,-1.46481281094561,-2.75710664323508,-2.51413926361636,-1.36670892855192
"19979",160030,-1.13911484021031,NA,-0.944368009463761,-0.036448081073741,-0.380741507926107,-0.699521213840089,-0.495579619901034,-2.01913259300407
"19993",160032,NA,NA,0.788041850590723,-1.17179116873721,0.52265124459014,-1.4257278359795,0.478897449478783,-1.2735055479159
"20007",160033,-1.6608854978222,-0.272520827452945,1.02427955877997,0.0971216939454928,-1.64549136144885,0.268754282345791,-0.00834108521112393,0.590562064804549
"20021",160040,NA,NA,0.236820531482478,-0.637512068660284,-0.0193844069196096,-0.699521213840089,-0.565185124856733,NA
"20035",160045,-2.1826561554341,0.526118997577987,1.81173858607746,-0.704296956169901,-1.46481281094561,-0.0943490287239149,-0.634790629812435,-0.993895406007828
"20049",160047,0.00878060653586248,NA,0.551804142401475,-1.43893071877567,-0.380741507926107,-1.0626245249098,-1.12202916450234,-1.18030216727987
"20063",160057,0.426197132625382,NA,0.945533656050221,0.0971216939454928,0.161294143583641,0.752892030438729,0.757319469301587,-1.08709878664385
"20077",160058,-0.0955735249865146,1.23602106427215,-0.156908982166268,-0.570727181150667,-0.200062957422858,-0.215383465747149,-0.217157600078228,-0.993895406007828
"20091",160064,-1.55653136629982,-0.716209619136795,-1.65308113403151,-0.170017856092972,-2.00684846245535,-0.336417902770384,-0.495579619901034,-1.73952245109601
"20105",160067,-0.617344182598411,NA,-1.49558932857201,1.03211011908012,-1.64549136144885,-1.54676227300273,-0.356368609989629,-0.527878502827717
"20119",160069,-0.408635919553653,-0.183783069116175,0.788041850590723,0.0303368064358759,0.52265124459014,-0.457452339793621,0.27008093461168,-0.341471741555673
"20133",160079,-0.826052445643169,NA,0.473058239671727,-1.23857605624683,-0.742098608932607,0.0266854082993196,0.130869924700278,-0.434675122191695
"20147",160080,-0.617344182598411,NA,0.866787753320474,0.698185681532035,-1.10345570993911,1.23702977853167,1.87100754859281,-0.155064980283628
"20161",160082,-0.826052445643169,-0.0950453107794033,-0.235654884896019,-0.771081843679515,-1.10345570993911,-0.578486776816855,-1.53966219423655,-1.08709878664385
"20175",160083,0.426197132625382,-0.627471860800025,-1.33809752311251,-1.77285515632375,-1.46481281094561,-1.30469339895626,-0.425974114945332,-1.36670892855192
"20189",160089,-0.721698314120792,NA,-0.235654884896019,0.764970569041652,-0.561420058429358,-1.18365896193303,-1.33084567936945,-0.993895406007828
"20203",160101,NA,NA,NA,NA,-0.200062957422858,0.631857593415496,NA,NA
"20217",160104,0.113134738058243,NA,0.315566434212226,0.764970569041652,0.703329795093389,0.752892030438729,0.478897449478783,1.14978234862068
"20231",160110,-1.13911484021031,1.14728330593538,0.551804142401475,0.631400794022418,1.24536544660314,0.51082315639226,0.618108459390185,-0.621081883463739
"20245",160112,NA,NA,-1.33809752311251,0.0303368064358759,-0.742098608932607,-1.30469339895626,-1.88768971901505,-0.807488644735784
"20259",160117,-0.304281788031272,NA,1.18177136423947,-0.036448081073741,-0.0193844069196096,0.147719845322554,0.409291944523081,-0.24826836091965
"20273",160122,0.530551264147759,NA,-1.25935162038276,-0.236802743602587,-0.200062957422858,-1.66779671002597,-1.53966219423655,0.124545161624438
"20287",160124,NA,NA,-0.550638495815015,0.163906581455107,-0.0193844069196096,-0.820555650863324,-1.26124017441374,-0.900692025371806
"20301",160146,0.530551264147759,NA,-2.2830483558695,-1.03822139371798,-1.64549136144885,0.631857593415496,0.548502954434483,0.310951922896483
"20315",160147,NA,NA,-0.0781630794365205,-1.03822139371798,NA,-0.578486776816855,-0.077946590166826,-0.434675122191695
"20329",160153,0.217488869580624,0.0824302058941364,0.158074628752728,-0.303587631112204,0.34197269408689,-0.578486776816855,-0.00834108521112393,-0.807488644735784
"20343",161300,NA,NA,NA,NA,NA,-0.336417902770384,NA,NA
"20357",161301,NA,NA,NA,-0.704296956169901,NA,-0.215383465747149,-0.634790629812435,NA
"20371",161302,NA,NA,-0.708130301274513,0.0971216939454928,-1.64549136144885,0.147719845322554,-0.913212649635239,NA
"20385",161303,NA,NA,NA,NA,1.24536544660314,-0.336417902770384,-0.217157600078228,NA
"20399",161304,NA,NA,NA,NA,NA,-0.578486776816855,-0.913212649635239,NA
"20413",161305,NA,NA,NA,NA,NA,NA,NA,NA
"20427",161306,NA,NA,-0.865622106734014,-1.10500628122759,NA,-1.0626245249098,-0.913212649635239,NA
"20441",161307,NA,NA,-0.471892593085267,-0.570727181150667,NA,-0.215383465747149,-0.356368609989629,NA
"20455",161308,NA,NA,NA,-0.437157406131435,NA,-0.820555650863324,-1.19163466945804,NA
"20469",161309,NA,NA,0.315566434212226,-0.303587631112204,NA,-0.457452339793621,0.826924974257289,NA
"20483",161310,NA,NA,NA,NA,NA,-0.0943490287239149,-0.774001639723837,NA
"20497",161311,NA,NA,NA,NA,NA,-0.215383465747149,-0.077946590166826,NA
"20511",161312,NA,NA,NA,NA,NA,-0.820555650863324,0.478897449478783,NA
"20525",161313,NA,NA,NA,NA,NA,0.268754282345791,-0.982818154590941,NA
"20539",161314,NA,NA,NA,NA,NA,NA,NA,NA
"20553",161315,NA,NA,NA,NA,NA,NA,NA,NA
"20567",161316,NA,NA,NA,0.497831019003187,NA,-0.0943490287239149,-1.12202916450234,NA
"20581",161317,NA,NA,NA,-0.437157406131435,NA,0.0266854082993196,-0.425974114945332,NA
"20595",161318,NA,NA,0.0793287260229804,0.364261243983956,-0.200062957422858,0.147719845322554,-0.356368609989629,-0.900692025371806
"20609",161319,NA,NA,0.394312336941977,NA,NA,0.268754282345791,NA,NA
"20623",161320,NA,NA,NA,NA,NA,-0.699521213840089,-1.26124017441374,NA
"20637",161321,NA,NA,NA,-0.303587631112204,NA,-0.578486776816855,-0.634790629812435,NA
"20651",161322,NA,NA,NA,NA,NA,-0.941590087886559,-1.05242365954664,NA
"20665",161323,NA,NA,NA,NA,NA,NA,NA,NA
"20679",161324,NA,NA,NA,NA,NA,NA,NA,NA
"20693",161325,NA,NA,NA,-0.437157406131435,-0.0193844069196096,-0.457452339793621,-0.634790629812435,NA
"20707",161326,NA,NA,NA,0.497831019003187,NA,0.268754282345791,0.409291944523081,NA
"20721",161327,NA,NA,NA,0.163906581455107,0.34197269408689,0.0266854082993196,0.409291944523081,NA
"20735",161328,NA,NA,NA,NA,NA,0.147719845322554,-0.913212649635239,NA
"20749",161329,NA,NA,NA,NA,NA,0.0266854082993196,-0.913212649635239,NA
"20763",161330,NA,NA,NA,NA,NA,-0.336417902770384,0.200475429655977,NA
"20777",161331,NA,NA,0.0793287260229804,-0.036448081073741,NA,-0.457452339793621,-1.47005668928085,NA
"20791",161332,NA,NA,NA,NA,NA,-0.0943490287239149,-0.28676310503393,NA
"20805",161333,NA,NA,NA,NA,NA,0.0266854082993196,-0.634790629812435,NA
"20819",161334,NA,NA,NA,NA,NA,NA,NA,NA
"20833",161335,NA,NA,NA,0.631400794022418,NA,-0.336417902770384,-1.47005668928085,NA
"20847",161336,NA,NA,NA,NA,NA,-0.699521213840089,-0.077946590166826,NA
"20861",161337,NA,NA,-0.0781630794365205,NA,NA,0.147719845322554,-0.495579619901034,NA
"20875",161338,NA,NA,0.0793287260229804,0.163906581455107,NA,0.147719845322554,-0.077946590166826,NA
"20889",161339,NA,NA,-0.471892593085267,0.364261243983956,-0.0193844069196096,-0.941590087886559,-1.67887320414795,NA
"20903",161340,NA,NA,NA,NA,NA,0.631857593415496,-0.147552095122528,NA
"20917",161341,NA,NA,-0.0781630794365205,0.163906581455107,NA,-0.457452339793621,-0.28676310503393,NA
"20931",161342,NA,NA,-0.629384398544765,NA,NA,-0.215383465747149,0.0612644197445757,NA
"20945",161343,NA,NA,-0.944368009463761,-0.971436506208363,-0.742098608932607,-0.941590087886559,-0.00834108521112393,NA
"20959",161344,NA,NA,0.158074628752728,-0.637512068660284,NA,-0.699521213840089,-0.774001639723837,NA
"20973",161345,NA,NA,-0.0781630794365205,-0.370372518621821,NA,-0.820555650863324,-0.495579619901034,NA
"20987",161346,NA,NA,NA,NA,NA,-0.215383465747149,-0.217157600078228,NA
"21001",161347,NA,NA,-1.65308113403151,-0.704296956169901,NA,-0.699521213840089,-0.28676310503393,-0.527878502827717
"21015",161348,NA,NA,NA,NA,NA,-1.0626245249098,-1.12202916450234,NA
"21029",161349,NA,NA,-0.865622106734014,-0.036448081073741,NA,-0.336417902770384,-0.774001639723837,NA
"21043",161350,NA,NA,-0.235654884896019,-0.503942293641052,-0.200062957422858,-0.699521213840089,-1.47005668928085,NA
"21057",161351,-0.0955735249865146,NA,0.000582823293229964,0.497831019003187,-0.0193844069196096,-0.941590087886559,-0.634790629812435,-0.527878502827717
"21071",161352,NA,NA,-0.235654884896019,-0.771081843679515,NA,0.147719845322554,-0.077946590166826,NA
"21085",161353,NA,NA,-0.471892593085267,-0.303587631112204,NA,-0.215383465747149,0.618108459390185,-0.807488644735784
"21099",161354,NA,NA,NA,0.0303368064358759,NA,0.51082315639226,-0.217157600078228,NA
"21113",161355,NA,NA,0.394312336941977,-0.370372518621821,NA,-0.215383465747149,0.409291944523081,NA
"21127",161356,NA,NA,0.0793287260229804,0.431046131493573,NA,-0.336417902770384,-1.19163466945804,NA
"21141",161357,NA,NA,-0.235654884896019,-0.236802743602587,NA,-0.941590087886559,-0.982818154590941,NA
"21155",161358,NA,NA,-0.629384398544765,0.0971216939454928,-0.561420058429358,0.752892030438729,1.24455800399149,NA
"21169",161359,NA,NA,-0.708130301274513,-0.036448081073741,NA,-0.699521213840089,-0.425974114945332,-0.434675122191695
"21183",161360,NA,NA,-0.235654884896019,-0.570727181150667,-0.380741507926107,-0.336417902770384,-0.147552095122528,NA
"21197",161361,NA,NA,0.000582823293229964,0.831755456551267,NA,1.11599534150843,-0.704396134768135,NA
"21211",161362,NA,NA,0.0793287260229804,-0.437157406131435,NA,-1.4257278359795,-1.12202916450234,NA
"21225",161363,NA,NA,1.41800907242872,-0.236802743602587,NA,-0.0943490287239149,-0.356368609989629,-0.714285264099761
"21239",161364,NA,NA,-0.393146690355517,0.364261243983956,NA,-0.215383465747149,0.896530479212989,NA
"21253",161365,NA,NA,-0.314400787625766,0.230691468964724,-0.200062957422858,-0.699521213840089,-0.077946590166826,NA
"21267",161366,NA,NA,0.945533656050221,-0.570727181150667,NA,-0.336417902770384,-0.704396134768135,NA
"21281",161367,NA,NA,-1.25935162038276,-1.10500628122759,0.703329795093389,-0.699521213840089,-2.58374476857207,-0.900692025371806
"21295",161368,NA,NA,-0.393146690355517,-1.50571560628529,-0.200062957422858,-0.336417902770384,-0.495579619901034,NA
"21309",161369,NA,NA,NA,-0.437157406131435,NA,-0.578486776816855,-0.704396134768135,-0.993895406007828
"21323",161370,NA,NA,0.630550045131225,-0.036448081073741,NA,-0.336417902770384,-0.982818154590941,NA
"21337",161371,-1.24346897173269,NA,0.000582823293229964,-0.103232968583356,-0.200062957422858,0.0266854082993196,-0.704396134768135,0.0313417809884161
"21351",161372,NA,NA,-0.314400787625766,-0.370372518621821,-0.200062957422858,-0.336417902770384,-0.356368609989629,-0.341471741555673
"21365",161373,NA,NA,-0.786876204004263,0.497831019003187,0.703329795093389,-0.0943490287239149,-0.425974114945332,NA
"21379",161374,NA,NA,-0.393146690355517,-1.03822139371798,NA,0.0266854082993196,-1.19163466945804,-0.341471741555673
"21393",161375,NA,NA,-0.550638495815015,-0.971436506208363,-0.922777159435857,-0.457452339793621,0.548502954434483,0.310951922896483
"21407",161376,NA,NA,-1.10185981492326,-0.771081843679515,NA,-0.336417902770384,-0.913212649635239,NA
"21421",161377,NA,NA,-1.49558932857201,-0.103232968583356,NA,-1.0626245249098,-0.495579619901034,NA
"21435",161378,NA,NA,NA,NA,NA,NA,NA,NA
"21449",161379,NA,NA,-0.708130301274513,-0.570727181150667,0.884008345596638,-1.18365896193303,-0.495579619901034,-0.714285264099761
