"","Provider.ID","CAC_3_Score","IMM_2_Score","IMM_3_OP_27_FAC_ADHPCT_Score","OP_22_Score","OP_23_Score","OP_29_Score","OP_30_Score","OP_4_Score","PC_01_Score","STK_4_Score","STK_5_Score","STK_6_Score","STK_8_Score","VTE_1_Score","VTE_2_Score","VTE_3_Score","VTE_5_Score","VTE_6_Score"
"33068",100053,NA,0.478107938840914,-9.13741235382581e-05,0.706378157225529,NA,-0.190348344226247,NA,0.764547099475085,0.672952925672987,NA,NA,0.702608871449727,0.702345900315909,0.504832251973911,0.767628257844833,0.627258580081229,0.923162521249353,NA
"33111",100054,NA,-2.37665973999749,0.366029138435078,0.706378157225529,NA,0.747941290487801,0.717327008318284,-1.35582400543475,NA,NA,NA,NA,NA,-2.21000401144014,-1.32515806887555,0.591200567083913,-1.14779237745878,NA
"33154",100055,NA,-2.37665973999749,0.393488176876975,0.706378157225529,NA,0.574718588694438,-1.78349790919308,NA,0.672952925672987,NA,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,-1.63237690108392,-1.14779237745878,NA
"33197",100057,NA,0.433268655927221,0.274499010295424,0.706378157225529,NA,0.430366337199969,0.757163157446784,NA,0.672952925672987,NA,NA,0.691088178950762,0.721675666245638,0.504832251973911,0.760298008013938,-1.63237690108392,0.934100663319995,0.546524719800451
"33240",100062,NA,0.478107938840914,-0.25637573291457,-0.111722762852864,0.296058650568003,0.430366337199969,0.721753247110339,NA,-1.36000522335068,0.768692414606493,NA,0.691088178950762,0.652088508898614,0.481142581263492,0.760298008013938,0.555142554086597,0.657001064197076,0.546524719800451
"33283",100063,NA,0.468143653748982,0.201274907783701,-0.908294711350247,NA,NA,0.526998740259897,NA,NA,NA,NA,-1.50168362668554,0.713943759873746,0.504832251973911,0.778623632591174,0.647290809524183,-1.14779237745878,0.546524719800451
"33326",100067,NA,0.468143653748982,0.201274907783701,-0.908294711350247,NA,0.516977688096651,0.110932293806678,NA,NA,NA,NA,0.702608871449727,0.694613993944017,0.471666712979324,0.756632883098491,0.591200567083913,-1.14779237745878,-0.754913819105226
"33369",100068,NA,0.478107938840914,0.109744779644047,0.706378157225529,0.351942737333306,0.478483754364792,0.735031963486506,0.734943314415261,0.672952925672987,-1.21870819062824,NA,-1.50168362668554,-1.4935155093013,0.509570186115995,-1.32515806887555,-1.63237690108392,-1.14779237745878,0.546524719800451
"33412",100069,NA,-2.37665973999749,-0.00924438693750368,0.706378157225529,NA,-0.762945608487641,0.677490859189784,0.764547099475085,NA,NA,NA,0.691088178950762,0.713943759873746,0.504832251973911,0.778623632591174,0.655303701301364,0.879409952966787,0.546524719800451
"33455",100070,NA,-2.37665973999749,-0.25637573291457,-0.111722762852864,NA,0.738317807054837,-1.78349790919308,NA,NA,-1.21870819062824,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.667323038967136,-1.14779237745878,NA
"33498",100071,NA,0.438250798473187,-0.25637573291457,-0.111722762852864,0.680261747079461,NA,-1.78349790919308,0.734943314415261,-1.36000522335068,NA,NA,0.533638714798243,0.497450381460783,0.410073569132234,0.749302633267596,0.442962069206058,0.908578331821831,-1.38835735574073
"33541",100072,NA,0.483090081386879,0.0182146515043926,-0.111722762852864,0.351942737333306,0.738317807054837,0.735031963486506,0.731242841282783,NA,NA,NA,-1.50168362668554,0.713943759873746,0.509570186115995,0.778623632591174,0.635271471858411,0.941392758033756,0.546524719800451
"33584",100073,NA,0.478107938840914,0.0822857412021505,0.713554481085865,-0.430434477380936,0.574718588694438,-1.78349790919308,NA,0.672952925672987,0.909853579090455,-0.991100966757019,0.679567486451797,0.713943759873746,-2.21000401144014,0.778623632591174,-1.63237690108392,-1.14779237745878,-0.754913819105226
"33627",100075,NA,0.483090081386879,0.393488176876975,-0.111722762852864,NA,0.550659880112027,0.615523516101007,0.675735744295615,-0.0228512027130896,0.909853579090455,NA,0.671887024785821,0.702345900315909,0.504832251973911,0.778623632591174,0.635271471858411,0.923162521249353,0.546524719800451
"33670",100077,NA,0.478107938840914,-0.25637573291457,0.706378157225529,NA,0.439989820632934,-1.78349790919308,NA,-1.36000522335068,NA,NA,0.664206563119844,0.640490649340776,0.46692877883724,0.778623632591174,0.643284363635592,0.802842958472296,0.546524719800451
"33713",100080,NA,0.483090081386879,-0.119080540705089,0.706378157225529,NA,-1.6723647929028,0.60224479972484,0.764547099475085,NA,-1.21870819062824,NA,0.683407717284785,0.721675666245638,-2.21000401144014,0.778623632591174,0.655303701301364,0.941392758033756,0.546524719800451
"33756",100081,NA,0.263875809364384,-0.25637573291457,-0.111722762852864,NA,NA,NA,0.664634324898181,NA,NA,NA,NA,NA,-0.62753400798413,0.353469142399292,NA,NA,NA
"33799",100084,NA,0.443232941019153,0.109744779644047,-0.908294711350247,NA,0.584342072127403,0.584539844556618,NA,-0.0228512027130896,-1.21870819062824,1.00539091156641,0.645005408954903,0.725541619431584,0.424287371558485,0.756632883098491,0.567161891752369,0.791904816401655,0.546524719800451
"33842",100086,NA,-2.37665973999749,-0.25637573291457,0.706378157225529,NA,0.281202343989018,0.615523516101007,NA,NA,-1.21870819062824,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,-1.63237690108392,-1.14779237745878,0.546524719800451
"33885",100087,NA,0.468143653748982,0.457559266574733,-0.111722762852864,NA,0.584342072127403,0.712900769526228,NA,0.666902454991369,0.909853579090455,-0.991100966757019,-1.50168362668554,0.721675666245638,0.509570186115995,-1.32515806887555,0.667323038967136,-1.14779237745878,0.546524719800451
"33928",100088,0.583115253777306,0.468143653748982,0.256192984667493,0.706378157225529,0.351942737333306,0.651706456158155,0.509293785091675,-1.35582400543475,-1.36000522335068,0.820699159416374,NA,0.698768640616738,0.721675666245638,0.504832251973911,0.774958507675727,0.643284363635592,0.868471810896145,0.546524719800451
"33971",100090,NA,0.478107938840914,-0.0458564381933654,-0.908294711350247,0.414812334944272,-1.24411978013587,0.735031963486506,NA,0.672952925672987,NA,1.02293477692953,0.664206563119844,0.640490649340776,0.481142581263492,0.778623632591174,-1.63237690108392,-1.14779237745878,-0.754913819105226
"34014",100092,NA,0.483090081386879,-0.25637573291457,0.706378157225529,0.582464595240181,0.670953423024085,-1.78349790919308,NA,-0.0228512027130896,-1.21870819062824,NA,0.702608871449727,0.690748040758072,0.485880515405575,0.767628257844833,0.583187675306732,0.908578331821831,NA
"34057",100093,NA,0.443232941019153,0.366029138435078,-0.111722762852864,NA,0.719070840188908,0.429621486834675,NA,0.672952925672987,0.872705904226255,NA,0.683407717284785,0.706211853501855,0.481142581263492,0.774958507675727,0.57116833764096,0.839303432041101,0.546524719800451
"34100",100099,NA,0.483090081386879,-0.25637573291457,-0.111722762852864,NA,0.651706456158155,0.730605724694451,-1.35582400543475,NA,NA,NA,0.679567486451797,0.694613993944017,-2.21000401144014,-1.32515806887555,-1.63237690108392,0.934100663319995,NA
"34143",100102,NA,0.468143653748982,-0.164845604774916,-0.111722762852864,-0.276753238776353,-1.51357731625888,NA,0.734943314415261,0.672952925672987,NA,NA,NA,NA,0.485880515405575,0.760298008013938,0.471007190426193,-1.14779237745878,NA
"34186",100105,NA,0.483090081386879,0.457559266574733,-0.908294711350247,0.351942737333306,0.747941290487801,-1.78349790919308,NA,0.672952925672987,NA,1.02293477692953,0.702608871449727,0.694613993944017,0.504832251973911,-1.32515806887555,0.667323038967136,0.915870426535592,0.546524719800451
"34229",100106,NA,0.238965096634555,-0.25637573291457,-0.908294711350247,NA,-1.99956322962359,-1.67726817818375,0.757146153210129,NA,NA,NA,NA,NA,0.357956293569311,0.745637508352149,NA,NA,NA
"34272",100107,NA,-2.37665973999749,-0.25637573291457,-0.111722762852864,NA,0.714259098472425,0.743884441070617,0.764547099475085,NA,NA,NA,0.679567486451797,0.652088508898614,0.504832251973911,0.774958507675727,-1.63237690108392,NA,NA
"34315",100109,NA,0.45817936865705,0.128050805271978,0.706378157225529,0.575479084394518,NA,0.646507187645396,NA,0.672952925672987,-1.21870819062824,NA,0.691088178950762,0.690748040758072,0.485880515405575,0.767628257844833,0.591200567083913,0.923162521249353,NA
"34358",100110,0.379228801407619,0.478107938840914,0.0182146515043926,0.706378157225529,0.680261747079461,0.363001953169217,NA,0.738643787547739,-1.36000522335068,-1.21870819062824,NA,-1.50168362668554,-1.4935155093013,0.509570186115995,-1.32515806887555,0.595207012972504,0.879409952966787,0.546524719800451
"34401",100113,0.458003112550452,0.468143653748982,0.384335164063009,-0.908294711350247,NA,0.627647747575744,0.593392322140729,NA,-1.36000522335068,-1.21870819062824,-0.991100966757019,0.702608871449727,0.667552321642397,0.495356383689743,-1.32515806887555,0.667323038967136,0.934100663319995,0.546524719800451
"34444",100117,NA,0.478107938840914,0.256192984667493,0.713554481085865,NA,0.646894714441673,0.549129934220174,0.749745206945173,-1.36000522335068,NA,NA,-1.50168362668554,-1.4935155093013,0.509570186115995,-1.32515806887555,0.627258580081229,-1.14779237745878,NA
"34487",100118,NA,0.483090081386879,0.0182146515043926,-0.908294711350247,0.589450106085843,0.439989820632934,0.752736918654728,NA,NA,NA,NA,-1.50168362668554,0.725541619431584,-2.21000401144014,0.778623632591174,0.643284363635592,0.908578331821831,NA
"34530",100121,NA,0.483090081386879,0.0548267027602543,0.706378157225529,NA,NA,NA,-1.35582400543475,NA,NA,NA,0.691088178950762,-1.4935155093013,0.509570186115995,0.778623632591174,-1.63237690108392,-1.14779237745878,NA
"34573",100122,NA,0.468143653748982,0.329417087179217,0.706378157225529,0.540551530166203,-1.61943563402149,-0.0307073475390984,-1.35582400543475,0.672952925672987,NA,NA,0.668046793952832,0.590233257923481,0.504832251973911,0.778623632591174,NA,NA,NA
"34616",100124,NA,0.483090081386879,0.173815869341805,-0.111722762852864,NA,0.454425045782381,0.628802232477174,-1.35582400543475,0.376479862273702,NA,NA,-1.50168362668554,0.690748040758072,-2.21000401144014,-1.32515806887555,0.551136108198006,NA,NA
"34659",100125,NA,-2.37665973999749,0.256192984667493,0.706378157225529,0.163333944500408,0.363001953169217,0.646507187645396,0.764547099475085,0.672952925672987,NA,-0.991100966757019,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,-1.63237690108392,-1.14779237745878,NA
"34702",100126,NA,0.468143653748982,0.128050805271978,0.713554481085865,NA,0.627647747575744,-1.78349790919308,NA,NA,NA,NA,0.671887024785821,0.721675666245638,0.504832251973911,0.778623632591174,0.591200567083913,NA,NA
"34745",100127,NA,0.468143653748982,0.247039971853528,0.706378157225529,NA,-0.190348344226247,0.540277456636063,NA,0.666902454991369,-1.21870819062824,NA,0.698768640616738,0.713943759873746,0.485880515405575,0.767628257844833,0.607226350638276,0.908578331821831,0.546524719800451
"34788",100128,NA,0.368500802829666,0.375182151249044,-0.111722762852864,NA,0.622836005859261,0.721753247110339,NA,-0.0228512027130896,0.894994509144775,1.02293477692953,0.702608871449727,-1.4935155093013,0.457452910553072,-1.32515806887555,-1.63237690108392,0.875763905609906,0.546524719800451
"34831",100130,NA,0.443232941019153,-0.25637573291457,0.713554481085865,NA,NA,NA,-1.35582400543475,-0.0228512027130896,NA,NA,NA,NA,0.495356383689743,-1.32515806887555,-1.63237690108392,0.864825763539265,NA
"34874",100131,NA,-2.37665973999749,-0.164845604774916,0.706378157225529,NA,0.281202343989018,NA,NA,NA,0.876420671712675,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.655303701301364,-1.14779237745878,0.546524719800451
"34917",100132,NA,0.478107938840914,0.329417087179217,-0.908294711350247,NA,0.0550504833143499,0.584539844556618,-1.35582400543475,0.672952925672987,NA,NA,0.671887024785821,0.721675666245638,0.481142581263492,0.767628257844833,0.575174783529551,0.941392758033756,NA
"34960",100134,NA,NA,NA,-0.908294711350247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35003",100135,NA,0.443232941019153,0.201274907783701,-0.908294711350247,NA,0.627647747575744,0.735031963486506,NA,0.666902454991369,-1.21870819062824,-0.991100966757019,0.702608871449727,0.721675666245638,0.462190844695156,0.767628257844833,0.667323038967136,0.915870426535592,0.546524719800451
"35046",100137,NA,0.478107938840914,-0.25637573291457,-0.111722762852864,NA,0.757564773920766,-1.78349790919308,NA,-1.36000522335068,NA,NA,0.633484716455938,0.601831117481319,0.40533563499015,0.778623632591174,0.591200567083913,0.915870426535592,0.546524719800451
"35089",100140,NA,0.45817936865705,0.384335164063009,0.713554481085865,NA,0.714259098472425,0.60224479972484,-1.35582400543475,-1.36000522335068,NA,NA,0.62964448562295,-1.4935155093013,0.509570186115995,-1.32515806887555,0.591200567083913,-1.14779237745878,NA
"35132",100142,NA,0.478107938840914,0.0365206771323234,-0.111722762852864,NA,-1.99956322962359,-1.78349790919308,0.749745206945173,0.666902454991369,NA,-0.991100966757019,0.671887024785821,-1.4935155093013,0.485880515405575,-1.32515806887555,NA,NA,NA
"35175",100150,NA,0.483090081386879,0.146356830899908,0.706378157225529,0.701218279616449,NA,-1.78349790919308,-1.35582400543475,0.672952925672987,NA,NA,0.645005408954903,-1.4935155093013,0.509570186115995,0.774958507675727,0.527097432866462,-1.14779237745878,NA
"35218",100151,NA,0.453197226111084,0.173815869341805,0.706378157225529,NA,-1.08533230349196,0.743884441070617,NA,NA,0.820699159416374,1.01240845771166,0.698768640616738,0.713943759873746,0.424287371558485,0.767628257844833,0.655303701301364,0.908578331821831,0.546524719800451
"35261",100154,NA,-2.37665973999749,0.109744779644047,0.706378157225529,0.296058650568003,0.733506065338354,0.743884441070617,NA,0.672952925672987,0.872705904226255,1.02293477692953,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,-1.63237690108392,-1.14779237745878,0.546524719800451
"35304",100156,NA,0.483090081386879,-0.25637573291457,0.706378157225529,NA,0.747941290487801,-1.78349790919308,0.764547099475085,NA,NA,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.623252134192639,-1.14779237745878,NA
"35347",100157,NA,0.468143653748982,0.420947215318871,0.706378157225529,NA,-1.88408142842802,0.509293785091675,NA,0.666902454991369,0.880135439199095,1.01240845771166,0.698768640616738,0.694613993944017,0.462190844695156,0.778623632591174,0.575174783529551,0.926808568606234,-0.115711704863942
"35390",100161,NA,0.483090081386879,0.0822857412021505,0.706378157225529,0.547537041011866,-1.46064815737758,0.690769575565951,0.727542368150306,-1.36000522335068,0.738974274715133,NA,0.698768640616738,0.65595446208456,0.504832251973911,-1.32515806887555,0.643284363635592,0.904932284464951,-1.38835735574073
"35433",100166,NA,-2.37665973999749,0.0182146515043926,0.713554481085865,NA,NA,NA,NA,NA,NA,NA,0.702608871449727,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.643284363635592,-1.14779237745878,NA
"35476",100167,0.458003112550452,0.483090081386879,-0.25637573291457,0.713554481085865,0.638348682005484,0.0598622250308322,NA,0.757146153210129,-1.36000522335068,NA,NA,0.668046793952832,0.702345900315909,0.504832251973911,-1.32515806887555,0.627258580081229,0.941392758033756,0.546524719800451
"35519",100168,NA,0.483090081386879,0.201274907783701,0.706378157225529,NA,0.103167900479173,0.531424979051952,NA,-1.36000522335068,-1.21870819062824,-0.991100966757019,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.663316593078546,-1.14779237745878,0.546524719800451
"35562",100173,NA,0.478107938840914,-0.25637573291457,-0.111722762852864,NA,-0.243277503107553,0.270276890320677,NA,0.666902454991369,0.891279741658355,NA,-1.50168362668554,0.725541619431584,0.504832251973911,-1.32515806887555,0.607226350638276,0.934100663319995,0.546524719800451
"35605",100175,NA,0.478107938840914,0.411794202504906,-0.908294711350247,NA,0.0598622250308322,0.743884441070617,0.764547099475085,0.672952925672987,NA,-0.991100966757019,0.62964448562295,NA,0.485880515405575,0.749302633267596,0.370846043211425,NA,NA
"35648",100176,NA,0.483090081386879,-0.25637573291457,0.713554481085865,NA,0.257143635406607,0.655359665229507,NA,NA,-1.21870819062824,NA,-1.50168362668554,0.725541619431584,0.495356383689743,0.778623632591174,0.663316593078546,-1.14779237745878,0.546524719800451
"35691",100177,NA,0.483090081386879,0.366029138435078,-0.111722762852864,NA,0.670953423024085,0.730605724694451,NA,0.672952925672987,NA,1.01240845771166,0.691088178950762,0.725541619431584,-2.21000401144014,-1.32515806887555,0.643284363635592,-1.14779237745878,NA
"35734",100179,NA,-2.37665973999749,0.375182151249044,0.706378157225529,0.610406638622832,0.719070840188908,0.673064620397729,0.731242841282783,0.672952925672987,NA,NA,0.691088178950762,0.725541619431584,-2.21000401144014,-1.32515806887555,0.643284363635592,0.945038805390636,0.546524719800451
"35777",100180,NA,0.478107938840914,0.274499010295424,0.713554481085865,NA,-1.40290725677979,0.531424979051952,-1.35582400543475,-0.0228512027130896,NA,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.63126502596982,0.915870426535592,NA
"35820",100181,NA,0.358536517737734,-0.25637573291457,0.706378157225529,NA,-1.99956322962359,NA,NA,NA,NA,0.949250542404417,0.14193516983344,-1.4935155093013,0.485880515405575,0.708986259197676,0.555142554086597,NA,NA
"35863",100183,NA,0.468143653748982,-0.25637573291457,0.706378157225529,NA,-0.868803926250252,NA,0.738643787547739,NA,NA,NA,0.614283562290997,-1.4935155093013,0.509570186115995,0.774958507675727,0.555142554086597,NA,NA
"35906",100187,NA,0.478107938840914,-0.25637573291457,-0.908294711350247,NA,-0.0941135098966014,0.633228471269229,NA,0.666902454991369,-1.21870819062824,NA,-1.50168362668554,0.725541619431584,0.485880515405575,0.774958507675727,-1.63237690108392,-1.14779237745878,0.546524719800451
"35949",100189,0.5692139047521,-2.37665973999749,-0.00924438693750368,0.713554481085865,NA,-1.99956322962359,-1.78349790919308,NA,0.672952925672987,0.738974274715133,NA,0.702608871449727,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.583187675306732,-1.14779237745878,NA
"35992",100191,NA,0.483090081386879,0.146356830899908,0.706378157225529,NA,NA,NA,0.749745206945173,0.672952925672987,NA,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.647290809524183,0.941392758033756,0.546524719800451
"36035",100200,NA,-2.37665973999749,-0.25637573291457,-0.111722762852864,NA,-1.94182232902581,0.584539844556618,-1.35582400543475,NA,NA,1.00188213849379,-1.50168362668554,0.690748040758072,0.504832251973911,-1.32515806887555,0.579181229418141,-1.14779237745878,NA
"36078",100204,NA,-2.37665973999749,0.247039971853528,0.713554481085865,0.547537041011866,0.733506065338354,-1.78349790919308,NA,0.666902454991369,NA,NA,-1.50168362668554,-1.4935155093013,0.509570186115995,0.778623632591174,-1.63237690108392,-1.14779237745878,0.546524719800451
"36121",100206,NA,0.478107938840914,0.128050805271978,0.713554481085865,NA,-0.137419185344942,0.47388387475523,NA,NA,NA,NA,-1.50168362668554,0.644356602526722,-2.21000401144014,0.778623632591174,0.643284363635592,-1.14779237745878,NA
"36164",100209,NA,-2.37665973999749,0.274499010295424,0.713554481085865,NA,-1.56650647514019,NA,NA,-0.0228512027130896,-1.21870819062824,NA,0.698768640616738,0.725541619431584,0.509570186115995,-1.32515806887555,-1.63237690108392,-1.14779237745878,0.546524719800451
"36207",100211,NA,0.483090081386879,0.375182151249044,0.706378157225529,NA,0.281202343989018,NA,NA,NA,NA,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.647290809524183,-1.14779237745878,NA
"36250",100212,NA,-2.37665973999749,-0.25637573291457,0.706378157225529,0.568493573548855,0.66132993959112,0.664212142813618,NA,NA,-1.21870819062824,NA,0.698768640616738,0.721675666245638,-2.21000401144014,-1.32515806887555,0.663316593078546,0.934100663319995,0.546524719800451
"36293",100213,NA,0.478107938840914,0.0365206771323234,0.706378157225529,NA,0.646894714441673,0.664212142813618,NA,NA,-1.21870819062824,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.63126502596982,0.941392758033756,0.546524719800451
"36336",100217,NA,-2.37665973999749,-0.25637573291457,0.713554481085865,0.163333944500408,NA,NA,NA,NA,NA,NA,-1.50168362668554,-1.4935155093013,0.509570186115995,0.760298008013938,-1.63237690108392,-1.14779237745878,NA
"36379",100220,NA,0.45817936865705,0.292805035923355,-0.111722762852864,NA,-0.55122897296242,0.593392322140729,0.738643787547739,-1.36000522335068,-1.21870819062824,1.00539091156641,0.698768640616738,-1.4935155093013,0.481142581263492,0.778623632591174,0.63126502596982,0.923162521249353,-0.115711704863942
"36422",100223,0.59238281979411,0.483090081386879,0.375182151249044,0.706378157225529,NA,0.233084926824195,0.712900769526228,NA,0.666902454991369,-1.21870819062824,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.655303701301364,-1.14779237745878,-1.38835735574073
"36465",100224,NA,0.468143653748982,0.173815869341805,0.713554481085865,0.673276236233798,NA,NA,-1.35582400543475,NA,NA,NA,0.683407717284785,-1.4935155093013,0.509570186115995,-1.32515806887555,-1.63237690108392,-1.14779237745878,NA
"36508",100226,NA,-2.37665973999749,0.0365206771323234,0.713554481085865,0.673276236233798,-1.99956322962359,-1.78349790919308,NA,0.672952925672987,NA,NA,0.702608871449727,0.725541619431584,-2.21000401144014,0.778623632591174,0.667323038967136,-1.14779237745878,0.546524719800451
"36551",100228,NA,-2.37665973999749,-0.25637573291457,0.713554481085865,NA,0.300449310854947,NA,NA,NA,-1.21870819062824,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.667323038967136,-1.14779237745878,0.546524719800451
"36594",100230,NA,-2.37665973999749,-0.119080540705089,0.706378157225529,NA,-1.99956322962359,NA,0.768247572607562,NA,NA,-0.991100966757019,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.663316593078546,-1.14779237745878,0.546524719800451
"36637",100231,NA,-2.37665973999749,0.0822857412021505,0.706378157225529,0.596435616931506,-1.99956322962359,-1.78349790919308,NA,-1.36000522335068,-1.21870819062824,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.655303701301364,-1.14779237745878,0.546524719800451
"36680",100232,NA,0.453197226111084,0.384335164063009,0.713554481085865,NA,0.738317807054837,0.730605724694451,-1.35582400543475,0.672952925672987,NA,NA,0.668046793952832,0.690748040758072,0.504832251973911,0.767628257844833,-1.63237690108392,NA,NA
"36723",100234,NA,-2.37665973999749,-0.25637573291457,0.713554481085865,NA,0.651706456158155,NA,0.746044733812695,NA,NA,NA,0.679567486451797,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.635271471858411,-1.14779237745878,NA
"36766",100236,NA,0.483090081386879,0.265345997481459,0.713554481085865,NA,0.204214476525301,0.664212142813618,NA,NA,0.872705904226255,NA,-1.50168362668554,-1.4935155093013,0.504832251973911,-1.32515806887555,0.667323038967136,0.934100663319995,0.546524719800451
"36809",100238,NA,0.483090081386879,0.210427920597666,0.706378157225529,NA,NA,NA,NA,NA,-1.21870819062824,NA,-1.50168362668554,0.721675666245638,-2.21000401144014,-1.32515806887555,0.643284363635592,0.934100663319995,0.546524719800451
"36852",100240,NA,-2.37665973999749,0.384335164063009,-0.111722762852864,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485880515405575,NA,NA,NA,NA
"36895",100242,0.559946338735296,0.483090081386879,0.173815869341805,0.706378157225529,NA,0.560283363544992,0.708474530734173,NA,0.672952925672987,NA,NA,-1.50168362668554,0.725541619431584,-2.21000401144014,-1.32515806887555,-1.63237690108392,-1.14779237745878,0.546524719800451
"36938",100243,NA,0.478107938840914,-0.0458564381933654,0.713554481085865,0.296058650568003,0.656518197874638,0.673064620397729,NA,0.672952925672987,NA,NA,0.702608871449727,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.63126502596982,0.945038805390636,0.546524719800451
"36981",100244,NA,0.468143653748982,0.301958048737321,-0.908294711350247,NA,0.574718588694438,0.615523516101007,0.757146153210129,0.672952925672987,-1.21870819062824,1.02293477692953,0.698768640616738,-1.4935155093013,0.485880515405575,0.760298008013938,0.655303701301364,0.926808568606234,0.546524719800451
"37024",100246,0.601650385810914,-2.37665973999749,0.256192984667493,0.713554481085865,NA,-1.99956322962359,-1.78349790919308,NA,-0.0228512027130896,-1.21870819062824,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.667323038967136,-1.14779237745878,0.546524719800451
"37067",100248,NA,-2.37665973999749,0.0639797155742197,0.713554481085865,NA,-1.99956322962359,-1.78349790919308,NA,NA,-1.21870819062824,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.647290809524183,0.941392758033756,0.546524719800451
"37110",100249,NA,-2.37665973999749,-0.25637573291457,-0.111722762852864,0.498638465092226,NA,NA,0.738643787547739,-0.0228512027130896,NA,NA,0.683407717284785,0.319616534907277,0.509570186115995,-1.32515806887555,0.647290809524183,0.912224379178712,NA
"37153",100252,NA,-2.37665973999749,0.265345997481459,0.713554481085865,NA,-1.7252939517841,0.708474530734173,-1.35582400543475,NA,NA,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,-1.63237690108392,-1.14779237745878,NA
"37196",100253,NA,0.478107938840914,-0.25637573291457,0.706378157225529,0.4846674434009,-0.55122897296242,0.60224479972484,-1.35582400543475,-0.0228512027130896,0.880135439199095,-0.991100966757019,0.702608871449727,-1.4935155093013,0.509570186115995,-1.32515806887555,-1.63237690108392,-1.14779237745878,0.546524719800451
"37239",100254,NA,-2.37665973999749,-0.119080540705089,0.713554481085865,NA,-1.46064815737758,0.376506621330009,-1.35582400543475,-1.36000522335068,-1.21870819062824,NA,0.702608871449727,-1.4935155093013,-2.21000401144014,-1.32515806887555,-1.63237690108392,-1.14779237745878,0.546524719800451
"37282",100255,NA,0.483090081386879,0.265345997481459,0.706378157225529,NA,-1.61943563402149,0.47388387475523,NA,NA,NA,NA,0.679567486451797,-1.4935155093013,-2.21000401144014,-1.32515806887555,0.635271471858411,-1.14779237745878,NA
"37325",100256,NA,-2.37665973999749,0.0639797155742197,0.706378157225529,NA,NA,NA,NA,NA,NA,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,-1.63237690108392,-1.14779237745878,0.546524719800451
"37368",100258,NA,-2.37665973999749,-0.25637573291457,0.706378157225529,NA,0.122414867345102,0.730605724694451,NA,NA,-1.21870819062824,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,-1.63237690108392,-1.14779237745878,0.546524719800451
"37411",100259,NA,0.483090081386879,0.265345997481459,0.706378157225529,0.38687029156162,-1.99956322962359,-1.78349790919308,-1.35582400543475,NA,-1.21870819062824,NA,0.698768640616738,-1.4935155093013,0.509570186115995,-1.32515806887555,0.635271471858411,0.941392758033756,0.546524719800451
"37454",100260,NA,0.483090081386879,0.0182146515043926,0.713554481085865,0.414812334944272,NA,NA,-1.35582400543475,-0.694453448372694,0.876420671712675,NA,0.702608871449727,-1.4935155093013,-2.21000401144014,0.778623632591174,0.635271471858411,0.941392758033756,0.546524719800451
"37497",100264,NA,-2.37665973999749,-0.0733154766352616,0.706378157225529,NA,NA,NA,NA,NA,-1.21870819062824,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,-1.32515806887555,-1.63237690108392,-1.14779237745878,0.546524719800451
"37540",100265,NA,0.483090081386879,0.146356830899908,0.706378157225529,0.449739889172586,-0.243277503107553,0.664212142813618,NA,-1.36000522335068,-1.21870819062824,NA,0.698768640616738,0.713943759873746,0.509570186115995,0.774958507675727,0.63126502596982,0.926808568606234,0.546524719800451
"37583",100266,NA,0.453197226111084,0.375182151249044,0.706378157225529,NA,0.709447356755943,0.60224479972484,0.749745206945173,NA,NA,NA,-1.50168362668554,0.702345900315909,0.471666712979324,0.778623632591174,NA,NA,NA
