"","Provider.ID","MORT_30_AMI_score","MORT_30_CABG_score","MORT_30_COPD_score","MORT_30_HF_score","MORT_30_PN_score","MORT_30_STK_score","PSI_4_SURG_COMP_score","Score.READM_30_AMI","Score.READM_30_CABG","Score.READM_30_COPD","Score.READM_30_HF","Score.READM_30_HIP_KNEE","Score.READM_30_HOSP_WIDE","Score.READM_30_PN","Score.READM_30_STK","HAI_1_SIR","HAI_1a_SIR","HAI_2_SIR","HAI_2a_SIR","HAI_3_SIR","HAI_4_SIR","HAI_5_SIR","HAI_6_SIR","COMP_HIP_KNEE","PSI_90_SAFETY","H_CLEAN_LINEAR_SCORE_mean","H_COMP_1_LINEAR_SCORE_mean","H_COMP_2_LINEAR_SCORE_mean","H_COMP_3_LINEAR_SCORE_mean","H_COMP_4_LINEAR_SCORE_mean","H_COMP_5_LINEAR_SCORE_mean","H_COMP_6_LINEAR_SCORE_mean","H_COMP_7_LINEAR_SCORE_mean","H_HSP_RATING_LINEAR_SCORE_mean","H_QUIET_LINEAR_SCORE_mean","H_RECMND_LINEAR_SCORE_mean","Score.OP_10","Score.OP_11","Score.OP_13","Score.OP_14","Score.OP_8","Score.OP_9","ED_1b_Score","ED_2b_Score","OP_18b_Score","OP_20_Score","OP_21_Score","OP_3b_Score","OP_5_Score","CAC_3_Score","IMM_2_Score","IMM_3_OP_27_FAC_ADHPCT_Score","OP_22_Score","OP_23_Score","OP_29_Score","OP_30_Score","OP_4_Score","PC_01_Score","STK_4_Score","STK_5_Score","STK_6_Score","STK_8_Score","VTE_1_Score","VTE_2_Score","VTE_3_Score","VTE_5_Score","VTE_6_Score"
"11",10021,NA,NA,1.76179291187352,-1.21129681625068,1.16734024037113,0.426203851000547,NA,NA,NA,-0.0781630794365205,-0.437157406131435,0.884008345596638,-0.941590087886559,-0.495579619901034,NA,NA,NA,0.595244155477314,NA,NA,NA,NA,0.575737132450431,-0.416141806569594,-0.125249217525003,0.441879405671034,0.6595747448873,1.26879955572717,0.619810071349588,1.32637373334852,-0.648469304230131,0.0276370415907467,0.164882579511512,1.00613199512586,1.55553089293228,0.450028532836322,-0.465694112511177,-0.320158514719206,-1.58387707313033,NA,1.83510164245908,0.196929802371488,1.1662250505331,-0.708382970608426,-2.34138634355524,0.531958140693747,0.439939937052362,NA,-0.769329680541397,NA,-2.37665973999749,0.420947215318871,-0.111722762852864,NA,0.642082972725191,0.690769575565951,-1.35582400543475,NA,NA,NA,NA,NA,-2.21000401144014,-1.32515806887555,NA,NA,NA
"12",10022,NA,NA,-1.24662086515312,-0.189456832617971,1.64681901462467,NA,NA,NA,NA,-0.629384398544765,-0.437157406131435,NA,-0.457452339793621,-1.26124017441374,NA,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,NA,0.0850787867985125,-0.0759468696234344,0.6595747448873,1.67800695128577,0.392349695756497,-0.219831818395808,0.517751509488366,1.43272025753772,0.513111410894042,0.0841874486126208,1.55553089293228,0.221264572078487,-0.182342967807658,0.433183304630617,NA,NA,NA,-0.661323964692341,0.164566198494066,-1.08047700632114,1.05457097536318,0.627675727009422,0.2668787863216,NA,1.54639909629951,NA,0.483090081386879,0.0822857412021505,0.706378157225529,NA,NA,0.659785904021562,0.738643787547739,NA,NA,NA,NA,NA,0.485880515405575,NA,NA,NA,NA
"13",10023,0.0396535450683918,0.932769184481877,0.690155164471481,-0.413403390710703,0.578484345200329,-0.0599653370150345,-1.16567899315705,1.26103018480442,1.05854554759861,-0.393146690355517,0.898540344060884,0.161294143583641,0.0266854082993196,1.03574148912439,1.14978234862068,-0.268095608263913,-0.0916137454355471,-0.333427383344778,-0.1634454847635,0.138541615634479,0.21624104344166,-0.052840388145998,0.0310156590838748,0.347549994651577,0.426861793824225,-1.3705125578596,-0.917918491904693,0.0411773690513626,-0.972412557802046,-0.992934594267974,-0.88171346697383,-0.534396244788042,-0.531575083253549,-0.530442249062872,0.577223608266923,-0.236263349437182,-0.622025778554497,-0.491372564571438,NA,0.488388025176231,0.825443664896188,-0.86091786400951,-1.68293790637793,0.366555354783854,0.183434097901496,-0.329500136147324,-0.713801067819384,NA,NA,NA,0.468143653748982,-0.00924438693750368,-0.111722762852864,NA,0.0598622250308322,-0.260871764725985,NA,-0.694453448372694,0.776121949579333,1.02293477692953,0.702608871449727,0.713943759873746,0.495356383689743,0.774958507675727,0.595207012972504,0.934100663319995,0.546524719800451
"14",10024,0.334776414247918,0.615616722892599,-0.242466603103848,-0.544821131387875,-0.896834960195196,0.3237805670085,-1.16567899315705,1.05232192175966,-0.361258585789714,-2.20430245313975,-1.9732098188526,0.52265124459014,-0.578486776816855,-0.147552095122528,0.404155303532505,-0.268095608263913,-0.2252643879027,-0.212047379503666,-0.105997326301722,0.380088840236953,-0.131386995699418,-0.052840388145998,0.000934025480050025,0.347549994651577,0.19024278896027,-0.593773144917903,-0.129171873508697,0.450384764609964,0.392349695756497,0.166719569540275,0.284507346744666,-0.534396244788042,-0.531575083253549,0.391502297450367,0.968546522133067,0.450028532836322,0.0130716147464922,-0.508493969556662,NA,-0.368085794342182,0.796596294108678,-1.319983832439,-0.0580246575146082,1.40014989843028,0.493499766150569,-1.04738203351488,-2.04060322342189,NA,NA,NA,0.483090081386879,-0.25637573291457,-0.908294711350247,NA,-1.99956322962359,-1.78349790919308,NA,0.666902454991369,NA,-0.991100966757019,-1.50168362668554,0.725541619431584,0.504832251973911,0.774958507675727,0.555142554086597,0.926808568606234,-1.38835735574073
"15",10029,0.270091949770214,1.01750457498283,-0.374734234395284,-0.92968737194245,-0.891747652245556,-0.0818156376000045,-0.745198972166543,-0.0955735249865146,-1.6035872025045,-0.629384398544765,0.831755456551267,2.32943674962264,-0.457452339793621,-0.913212649635239,-0.434675122191695,-0.0826321654366998,-0.2252643879027,0.213927728316085,0.288857621998951,0.472726603079741,-0.0927208386377549,0.255555366415211,0.257847436799202,-0.279175342220145,0.387425293013566,-0.334860007270669,0.265201435689302,1.26879955572717,-0.0625710554296838,0.166719569540275,0.750995672232065,0.308653684780141,0.513111410894042,0.698817146288113,1.35986943599921,0.678792493594156,0.257339842939181,-0.354401324689652,0.653155053672319,-0.0469081120227776,0.940833148046234,-0.162339216399417,0.531841110908379,-0.799339290449312,0.493499766150569,-0.616652895094348,-1.40604567074243,NA,-0.89798127925478,NA,0.428286513381255,0.439253240946802,-0.908294711350247,NA,0.281202343989018,0.712900769526228,0.712740475620394,0.672952925672987,NA,NA,0.691088178950762,0.690748040758072,0.419549437416402,0.767628257844833,0.663316593078546,0.839303432041101,-1.38835735574073
"16",10032,NA,NA,-1.18453605862856,-0.473748271633894,-1.18569866471068,NA,NA,NA,NA,-1.10185981492326,-0.236802743602587,NA,-0.820555650863324,-0.565185124856733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0456422859878534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.739274528086988,NA,NA,NA,NA,NA,0.420545682904042,-0.939908148385225,0.655915116185797,0.196946588588886,0.0361305853472512,NA,-0.769329680541397,NA,0.483090081386879,0.201274907783701,0.706378157225529,NA,0.72388258190539,-1.78349790919308,0.749745206945173,NA,NA,NA,NA,NA,0.485880515405575,NA,NA,NA,NA
"17",10033,-0.134185953215439,0.316621844982095,0.501201405483715,-0.700376824434323,-1.04182323675993,-0.649923452809223,-0.384078181192412,1.15667605328204,-0.361258585789714,-0.0781630794365205,1.16567989409935,1.96807964861614,1.11599534150843,1.03574148912439,3.20025672261317,-0.153979012108596,-0.0475090334213867,0.242555087712574,0.301803685877661,0.232710581168882,0.274286200835891,0.166196585774882,0.108252285904506,-0.279175342220145,0.137660787879391,-0.0759468696234344,1.0539480540853,0.859592160168565,0.164889320163407,0.553270957476358,0.517751509488366,0.0276370415907467,0.861340242276572,1.31344684396361,0.968546522133067,1.36508437586766,1.42982733826408,-0.542736779527108,3.53644090599574,0.00662150169712307,0.0177172828458723,0.536239431210676,-1.95004693358834,1.35053736033525,-0.495757365882187,-0.281641342989487,-1.63679387171678,NA,NA,NA,0.478107938840914,0.0182146515043926,-0.908294711350247,NA,0.550659880112027,0.717327008318284,NA,0.672952925672987,-1.21870819062824,-0.991100966757019,-1.50168362668554,0.725541619431584,0.438501173984737,0.756632883098491,0.635271471858411,0.839303432041101,0.540766142194674
"18",10034,NA,NA,-1.24662086515312,-1.21129681625068,1.12664177677401,0.351093442739713,NA,NA,NA,0.0793287260229804,-0.170017856092972,NA,-1.0626245249098,-0.913212649635239,0.124545161624438,NA,NA,-0.159373038214127,NA,NA,NA,NA,0.0659753954342657,NA,-0.125249217525003,0.959705680965502,0.6595747448873,1.26879955572717,0.619810071349588,0.939822345412441,0.750995672232065,-0.534396244788042,0.861340242276572,-0.223127400225126,0.772885065199995,-0.00749938867934737,0.521149529387284,0.022269584985259,NA,NA,NA,-0.501648845238605,0.1756957412945,-0.840683072195169,0.862625561685179,0.00551141595753685,-2.50209962537059,NA,-0.126071686974479,NA,0.368500802829666,0.201274907783701,-0.908294711350247,NA,-1.99956322962359,-1.78349790919308,-1.35582400543475,NA,NA,-0.991100966757019,0.62964448562295,NA,0.391121832563898,0.643014010719626,NA,NA,NA
"19",10035,1.70932128439914,NA,0.304149628253617,-0.429495358956887,-1.04182323675993,1.04620613009907,0.688450568000757,-0.721698314120792,NA,-0.156908982166268,0.564615906512804,-0.0193844069196096,0.147719845322554,-0.356368609989629,-0.0618615996476058,0.369231196818641,0.447666596919415,0.0341479113061362,0.360870102324278,0.379706039564049,NA,-0.052840388145998,0.607444800303111,0.164928042185645,0.361134292473126,0.1829662680238,0.265201435689302,0.450384764609964,0.164889320163407,0.166719569540275,0.517751509488366,0.0276370415907467,-0.183346251871019,0.391502297450367,1.16420797906614,-0.00749938867934737,-0.0162405726366303,1.0837966940691,-1.93185984841074,0.809565707495635,0.782172608714922,-0.900836643872944,0.409416140103608,1.57379378176288,0.714975243471335,0.292664174904561,0.439939937052362,NA,-0.833655479898089,NA,0.483090081386879,0.366029138435078,0.706378157225529,0.43576886748126,0.329319761153841,0.593392322140729,0.768247572607562,-1.36000522335068,NA,-0.991100966757019,0.702608871449727,0.721675666245638,-2.21000401144014,0.778623632591174,-1.63237690108392,-1.14779237745878,NA
"20",10036,NA,NA,0.795429401621807,1.26954828836941,0.00997768182808804,1.31387231226495,NA,NA,NA,-0.156908982166268,0.965325231570498,-1.28413426044236,0.994960904485198,0.0612644197445757,-0.0618615996476058,NA,NA,0.595244155477314,0.566388866398809,NA,NA,NA,0.545655498846606,0.119272554069162,-0.138394717795222,-1.11159942021237,-1.31229180110269,0.450384764609964,-0.517491806615865,-1.37948598220406,0.284507346744666,-0.253379601598648,-0.531575083253549,-0.223127400225126,0.577223608266923,-0.693791270952851,-0.0944064056582907,1.54607462867013,NA,NA,-0.487111705935575,-0.621405184828907,1.14396596493223,-0.592620381720027,-2.23803112080555,-0.473076515620836,1.99749029362922,NA,1.67505069501289,NA,-2.37665973999749,0.201274907783701,0.706378157225529,NA,-1.99956322962359,0.730605724694451,-1.35582400543475,0.672952925672987,NA,NA,-1.50168362668554,-1.4935155093013,-2.21000401144014,0.778623632591174,0.635271471858411,-1.14779237745878,NA
"21",10038,-1.29446353478426,NA,0.491753717534327,1.41839899464661,0.799782241009658,-0.823360213702422,NA,0.843613658714897,NA,0.236820531482478,1.36603455662819,0.161294143583641,0.389788719369025,0.409291944523081,0.870172206712616,NA,NA,-0.398697762768772,NA,NA,NA,NA,0.271668727914473,-0.0965533897542127,0.0587877862580731,-0.0759468696234344,-1.70666511030069,-0.368030026507239,-1.65479368458132,-0.992934594267974,-2.04793428069233,-0.534396244788042,-0.531575083253549,-0.223127400225126,0.968546522133067,-0.00749938867934737,-0.436381925128054,0.690004379408966,3.68557638111591,NA,1.82067795706533,0.995305399640166,1.0994477937305,-0.824145559496826,-2.20850105716278,0.771252106482934,-0.252304665870685,NA,NA,NA,-2.37665973999749,-0.164845604774916,0.706378157225529,NA,0.670953423024085,0.673064620397729,NA,NA,NA,NA,0.679567486451797,0.706211853501855,0.509570186115995,0.778623632591174,0.627258580081229,0.810135053186057,NA
"22",10039,1.79017686499627,-0.858779071823972,1.94939700115423,1.38085106873885,1.00327455899525,1.83281695115799,-1.16567899315705,-0.617344182598411,-0.627471860800025,-0.629384398544765,-0.303587631112204,0.34197269408689,-0.457452339793621,0.130869924700278,-0.24826836091965,-0.268095608263913,-0.2252643879027,-0.058604733138487,0.115704017621197,0.0539426669226768,0.349597955682835,0.393413708295273,0.29362019027402,0.347549994651577,0.229679289770929,-0.0759468696234344,0.265201435689302,0.0411773690513626,0.164889320163407,-0.219831818395808,0.517751509488366,0.308653684780141,-0.183346251871019,0.391502297450367,0.772885065199995,0.678792493594156,0.73610557019685,-0.542736779527108,0.106324978231671,1.02368416237524,-0.0976722003041724,-0.242176776126285,-0.592242711935427,1.51591248731868,-0.0528064112406543,-1.76526393088244,-0.713801067819384,NA,NA,0.578481470768904,0.468143653748982,0.292805035923355,0.706378157225529,NA,0.675765164740567,0.664212142813618,NA,0.666902454991369,0.891279741658355,1.02293477692953,0.702608871449727,-1.4935155093013,0.395859766705982,0.738307258521254,0.647290809524183,0.923162521249353,-0.115711704863942
"23",10040,0.737706724223618,1.37339321508683,-0.497554177737331,-0.497886224003171,-1.14865670370236,0.0793303292141489,0.943040725637519,0.217488869580624,1.41349658094569,-0.235654884896019,-0.637512068660284,3.77486515364863,0.389788719369025,0.618108459390185,0.497358684168527,0.281006601471673,0.293300104869853,0.425770187850101,0.419127389778476,0.614362852054251,0.556429750701516,0.402714994012482,0.416385776062603,-0.416141806569594,-0.0858127167143436,-1.11159942021237,-0.523545182706695,-0.368030026507239,-0.744952182208955,-0.606383206331891,-1.34820179246123,-0.815412887977436,-0.531575083253549,-0.530442249062872,0.185900694400779,-0.236263349437182,0.345276405088548,0.467426114601063,NA,1.61250991329415,-0.27075642502924,-0.40185189558002,-1.30453345116319,1.36707487303359,-0.643407684096031,-0.76022927456786,3.32429244923173,NA,NA,NA,0.483090081386879,-0.25637573291457,-0.908294711350247,NA,0.329319761153841,-0.30513415264654,NA,-1.36000522335068,0.809554856957114,NA,0.668046793952832,0.721675666245638,0.504832251973911,0.767628257844833,0.575174783529551,0.915870426535592,-1.38835735574073
"24",10044,NA,NA,-1.24662086515312,-0.189456832617971,1.07831235125243,NA,NA,NA,NA,-0.786876204004263,-0.771081843679515,NA,-0.820555650863324,-1.33084567936945,NA,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,NA,0.0324967857176337,2.51318450684891,2.63144129087729,2.49642174240297,2.43949307609431,2.48602789715677,2.85019313692536,0.308653684780141,1.2095690736591,1.62076169280135,2.1425152637315,1.82261229738333,-0.53408921640513,-0.148944464866974,NA,NA,NA,NA,0.876856937721825,-0.270138884102343,1.09886607082733,0.196946588588886,-0.36767876635786,NA,-0.89798127925478,NA,0.483090081386879,0.201274907783701,0.706378157225529,NA,NA,NA,0.757146153210129,NA,NA,-0.991100966757019,-1.50168362668554,NA,0.509570186115995,NA,NA,NA,NA
"25",10045,NA,NA,1.21247734110195,-1.21129681625068,0.877363687241664,-0.435517378319206,NA,NA,NA,1.33926316969897,0.163906581455107,NA,0.389788719369025,1.8014020436371,-1.2735055479159,NA,NA,-0.477709274703081,NA,NA,NA,NA,-0.335045301189695,NA,0.0324967857176337,2.25427136920167,2.23706798167929,2.49642174240297,1.52965157372195,2.48602789715677,2.15046064869426,2.2757701871059,1.90602673642416,1.62076169280135,1.94685380679843,1.13632041510983,-0.719733069831573,-0.474251159586215,NA,0.702506480055833,1.27257791210261,1.51424953786481,0.620877453311849,-0.972983173781911,0.995510848077639,1.58485159016617,0.439939937052362,NA,-0.447700683757938,NA,-2.37665973999749,0.0548267027602543,0.706378157225529,NA,-1.99956322962359,-1.78349790919308,0.738643787547739,NA,NA,NA,NA,NA,0.509570186115995,-1.32515806887555,NA,NA,NA
