"","Provider.ID","READM_30_AMI_score","READM_30_CABG_score","READM_30_COPD_score","READM_30_HF_score","READM_30_HIP_KNEE_score","READM_30_HOSP_WIDE_score","READM_30_PN_score","READM_30_STK_score"
"1",10001,0.406941509226408,-0.614856755914758,-0.955481224932983,0.293449023107435,-0.768939722692398,0.215383465747149,-1.0032199938409,-0.0345973389289876
"2",10005,0.200318390809337,NA,1.47846948358744,-0.0117045194401823,-1.67384106541271,0.820555650863323,0.485793180213061,-0.464555827348046
"3",10006,0.82018774606055,-0.703594514251528,0.409905757895545,0.781694691183623,-0.618122832239013,0.215383465747149,-0.485302368083002,0.395361149490071
"4",10007,NA,NA,0.350541106468218,0.476541148636006,NA,-1.23702977853167,-0.0968641487645771,-0.0345973389289876
"5",10008,NA,NA,0.766093666459509,-0.744073021554464,NA,-0.147719845322556,0.744751993092011,NA
"6",10011,-0.832797201276017,-0.526118997577988,0.5286350607502,1.88024744435505,-0.768939722692398,0.336417902770384,0.291574070553848,0.825319637909129
"7",10012,0.82018774606055,NA,0.766093666459509,-0.927165147083035,NA,0.336417902770384,-1.45639791637907,-0.0960199801317102
"8",10016,-0.832797201276017,-1.23602106427215,1.53783413501476,0.232418314597912,-0.618122832239013,1.06262452490979,0.032615257674898,0.14967058467918
"9",10018,NA,NA,NA,NA,NA,NA,NA,NA
"10",10019,NA,NA,-2.0834096020522,-0.3168580619878,0.739229181841453,-0.389788719369026,-0.744261180961952,-0.525978468550768
"11",10021,NA,NA,0.350541106468218,0.354479731616959,-0.768939722692398,0.941590087886558,0.485793180213061,NA
"12",10022,NA,NA,0.766093666459509,0.354479731616959,NA,0.457452339793619,1.19792991563017,NA
"13",10023,-1.24604343811016,-1.05854554759861,0.587999712177527,-0.866134438573511,-0.165672160878857,-0.0266854082993208,-0.938480290621165,-0.710246392158936
"14",10024,-1.03942031969309,0.361258585789714,1.95338669500606,2.36849311243123,-0.467305941785627,0.578486776816854,0.162094664114373,-0.218865262537155
"15",10029,0.0970068316008018,1.6035872025045,0.766093666459509,-0.805103730063988,-1.97547484631948,0.457452339793619,0.874231399531486,0.333938508287348
"16",10032,NA,NA,1.12228157502347,0.171387606088388,NA,0.820555650863323,0.550532883432798,NA
"17",10033,-1.14273187890162,0.361258585789714,0.350541106468218,-1.11025727261161,-1.67384106541271,-1.11599534150844,-0.938480290621165,-2.06154449861883
"18",10034,NA,NA,-0.36183471065971,0.110356897578865,NA,1.06262452490979,0.874231399531486,-0.0345973389289876
"19",10035,0.716876186852015,NA,0.409905757895545,-0.560980896025894,-0.014855270425472,-0.147719845322556,0.356313773773586,0.0882479434764576
"20",10036,NA,NA,0.409905757895545,-0.927165147083035,1.19167985320161,-0.9949609044852,-0.0321244455448395,0.0882479434764576
"21",10038,-0.832797201276017,NA,-0.480564013514364,-1.29334939814018,-0.165672160878857,-0.389788719369026,-0.355822961643527,-0.525978468550768
"22",10039,0.613564627643479,0.627471860800024,0.766093666459509,0.232418314597912,-0.316489051332242,0.457452339793619,-0.0968641487645771,0.211093225881903
"23",10040,-0.212927846024805,-1.41349658094569,0.469270409322872,0.537571857145529,-3.18200996994656,-0.389788719369026,-0.55004207130274,-0.280287903739878
"24",10044,NA,NA,0.884822969314164,0.659633274164576,NA,0.820555650863323,1.26266961884991,NA
"25",10045,NA,NA,-1.31166913349695,-0.194796644968753,NA,-0.389788719369026,-1.65061702603828,0.886742279111851
"26",10046,-1.03942031969309,0.183783069116173,-1.07421052778764,-0.255827353478276,-0.316489051332242,-0.0266854082993208,-0.226343555204052,-0.0345973389289876
"27",10047,NA,NA,-0.302470059232383,NA,NA,-0.268754282345791,-0.614781774522477,NA
"28",10049,NA,NA,-1.07421052778764,-0.377888770497323,0.437595400934683,1.06262452490979,0.874231399531486,0.14967058467918
"29",10051,NA,NA,-0.539928664941692,0.476541148636006,NA,0.820555650863323,0.226834367334111,NA
"30",10052,NA,NA,0.825458317886836,0.232418314597912,NA,1.18365896193303,-0.226343555204052,NA
"31",10055,0.923499305269086,0.982422894147105,1.59719878644209,0.90375610820267,-0.467305941785627,0.820555650863323,1.45688872850912,0.14967058467918
"32",10056,-0.00630472760773364,-1.76844761429277,-0.539928664941692,-0.377888770497323,-0.768939722692398,0.457452339793619,0.680012289872273,-1.26305016298344
"33",10058,NA,NA,NA,NA,NA,0.215383465747149,-0.485302368083002,NA
"34",10059,NA,NA,0.766093666459509,-0.255827353478276,NA,1.18365896193303,1.32740932206965,-0.280287903739878
"35",10061,NA,NA,0.766093666459509,-0.438919479006847,-0.014855270425472,-0.147719845322556,0.680012289872273,-0.894514315767104
"36",10062,NA,NA,1.00355227216882,0.659633274164576,NA,0.457452339793619,0.291574070553848,NA
"37",10065,0.923499305269086,NA,2.19084530071536,0.537571857145529,-1.67384106541271,-0.389788719369026,-0.420562664863265,-0.280287903739878
"38",10069,NA,NA,-0.718022619223674,0.598602565655053,NA,0.457452339793619,0.744751993092011,0.211093225881903
"39",10073,NA,NA,0.587999712177527,0.537571857145529,NA,0.215383465747149,0.421053476993323,NA
"40",10078,-0.936108760484553,-1.14728330593538,2.01275134643338,1.02581752522172,-2.42792551767963,0.578486776816854,0.162094664114373,0.333938508287348
"41",10079,NA,NA,-1.25230448206962,-0.622011604535417,0.437595400934683,-0.510823156392261,-1.06795969706064,-0.341710544942601
"42",10083,0.406941509226408,NA,1.89402204357873,0.171387606088388,-1.37220728450594,0.215383465747149,-0.744261180961952,0.0882479434764576
"43",10085,-0.626174082858946,NA,-0.777387270651001,0.110356897578865,0.437595400934683,1.18365896193303,-0.55004207130274,0.211093225881903
"44",10086,NA,NA,-1.31166913349695,0.232418314597912,NA,-0.147719845322556,1.0684505091907,0.14967058467918
"45",10087,NA,NA,-0.539928664941692,0.0493261890693412,NA,-0.9949609044852,NA,-1.01735959817255
"46",10089,-0.936108760484553,NA,-1.19293983064229,-0.560980896025894,-0.316489051332242,-0.0266854082993208,0.421053476993323,-0.0345973389289876
"47",10090,-1.03942031969309,0.804947377473564,-0.658657967796346,0.537571857145529,-0.165672160878857,0.0943490287239141,-2.81593168399355,-0.833091674564381
"48",10091,NA,NA,0.587999712177527,0.537571857145529,NA,0.699521213840089,1.00371080597096,NA
"49",10092,-1.86591279336137,0.538734102463254,0.409905757895545,-0.560980896025894,-1.37220728450594,-0.631857593415495,-1.19743910350011,-0.403133186145323
"50",10095,NA,NA,NA,NA,NA,-0.147719845322556,0.356313773773586,NA
"51",10097,NA,NA,-0.36183471065971,-0.0727352279497057,NA,0.336417902770384,0.356313773773586,NA
"52",10099,NA,NA,-1.31166913349695,0.598602565655053,NA,-0.268754282345791,0.226834367334111,-0.0960199801317102
"53",10100,1.44005710131176,1.24863616915742,1.95338669500606,0.476541148636006,-0.014855270425472,0.820555650863323,0.421053476993323,1.31670076753091
"54",10101,NA,NA,0.647364363604854,-0.805103730063988,NA,-0.389788719369026,-0.226343555204052,0.026825302273735
"55",10102,NA,NA,NA,NA,NA,0.0943490287239141,0.938971102751223,NA
"56",10103,-0.832797201276017,-2.38961192265016,-0.36183471065971,-0.194796644968753,0.135961620027913,0.0943490287239141,1.39214902528939,-0.341710544942601
"57",10104,1.23343398289469,0.00630755244263315,-0.896116573505656,0.90375610820267,-0.919756613145783,0.336417902770384,-0.744261180961952,-0.341710544942601
"58",10108,NA,NA,1.06291692359615,-0.3168580619878,NA,1.18365896193303,-0.485302368083002,0.333938508287348
"59",10109,NA,NA,-1.37103378492427,-0.133765936459229,NA,-0.268754282345791,0.550532883432798,NA
"60",10110,NA,NA,-0.658657967796346,0.232418314597912,NA,-1.3580642155549,-0.485302368083002,NA
"61",10112,NA,NA,0.944187620741491,0.110356897578865,NA,0.699521213840089,-1.45639791637907,NA
"62",10113,0.0970068316008018,0.183783069116173,-1.72722169348824,-0.744073021554464,-0.768939722692398,-0.9949609044852,-1.13269940028038,-1.44731808659161
"63",10114,-0.00630472760773364,NA,1.59719878644209,-0.0727352279497057,0.135961620027913,0.699521213840089,0.162094664114373,0.395361149490071
"64",10118,-1.76260123415284,NA,1.77529274072407,-1.04922656410208,NA,0.457452339793619,-0.29108325842379,-1.44731808659161
"65",10120,NA,NA,-0.539928664941692,0.90375610820267,NA,-0.75289203043873,-1.45639791637907,0.272515867084625
"66",10125,NA,NA,2.01275134643338,0.171387606088388,NA,2.27296889514214,2.49272398002492,-0.157442621334433
"67",10126,NA,NA,-1.01484587636031,-1.11025727261161,-0.316489051332242,0.336417902770384,0.874231399531486,0.211093225881903
"68",10128,NA,NA,1.24101087787813,-0.0727352279497057,NA,0.0943490287239141,0.0973549608946355,NA
"69",10129,NA,NA,-0.896116573505656,-0.3168580619878,NA,-1.47909865257814,0.032615257674898,-0.710246392158936
"70",10130,NA,NA,0.706729015032182,-0.622011604535417,NA,-0.75289203043873,-2.68645227755408,-0.0345973389289876
"71",10131,-0.729485642067482,NA,0.944187620741491,-1.04922656410208,-0.316489051332242,-0.0266854082993208,0.421053476993323,0.0882479434764576
"72",10138,NA,NA,NA,NA,NA,-0.389788719369026,NA,NA
"73",10139,-0.522862523650411,-0.969807789261838,-1.01484587636031,0.7206639826741,-0.618122832239013,-0.147719845322556,-0.80900088418169,-1.01735959817255
"74",10144,-1.55597811573577,-0.792332272588298,-0.302470059232383,-0.622011604535417,-0.316489051332242,-0.147719845322556,-0.744261180961952,-1.01735959817255
"75",10146,NA,NA,-0.480564013514364,0.171387606088388,NA,0.457452339793619,-1.06795969706064,NA
"76",10148,NA,NA,-0.955481224932983,0.0493261890693412,NA,0.215383465747149,-0.0968641487645771,-0.403133186145323
"77",10149,0.200318390809337,NA,0.409905757895545,-0.133765936459229,NA,1.66779671002597,0.032615257674898,-0.0960199801317102
"78",10150,NA,NA,1.35974018073278,0.0493261890693412,0.135961620027913,0.457452339793619,-0.355822961643527,NA
"79",10157,NA,NA,-0.955481224932983,-0.438919479006847,0.739229181841453,0.0943490287239141,-1.13269940028038,-0.157442621334433
"80",10158,NA,NA,-0.480564013514364,-0.49995018751637,-1.22139039405255,-0.631857593415495,-3.01015079365277,-0.0960199801317102
"81",10164,0.613564627643479,NA,0.766093666459509,-0.0117045194401823,-1.67384106541271,0.215383465747149,-0.226343555204052,-0.0345973389289876
"82",10168,NA,NA,0.587999712177527,NA,0.588412291388068,-0.75289203043873,0.421053476993323,NA
"83",10169,NA,NA,0.5286350607502,0.476541148636006,NA,0.820555650863323,-0.226343555204052,-0.218865262537155
"84",11300,NA,NA,NA,NA,NA,0.215383465747149,NA,NA
"85",11302,NA,NA,0.469270409322872,NA,NA,0.457452339793619,-0.161603851984315,NA
"86",11304,NA,NA,NA,NA,NA,-0.0266854082993208,0.809491696311748,NA
"87",11305,NA,NA,0.825458317886836,-0.133765936459229,NA,-0.0266854082993208,0.744751993092011,NA
"88",13300,NA,NA,NA,NA,NA,NA,NA,NA
"89",13301,NA,NA,NA,NA,NA,NA,NA,NA
"90",20001,1.64668021972883,1.15989841082064,-0.36183471065971,2.06333956988362,0.135961620027913,2.75710664323508,2.03954605748676,1.60792086513332
"91",20006,-0.936108760484553,NA,-0.539928664941692,0.659633274164576,-1.22139039405255,0.457452339793619,-0.0321244455448395,-0.341710544942601
"92",20008,NA,NA,1.30037552930545,-0.255827353478276,0.286778510481298,0.336417902770384,0.615272586652536,0.272515867084625
"93",20012,1.23343398289469,NA,-0.718022619223674,0.598602565655053,0.890046072294839,1.18365896193303,1.00371080597096,-0.280287903739878
"94",20017,0.303629950017873,0.0950453107794033,-0.480564013514364,1.02581752522172,-0.919756613145783,1.54676227300273,1.39214902528939,0.579629073098238
"95",20018,NA,NA,0.647364363604854,0.659633274164576,NA,1.18365896193303,0.550532883432798,NA
"96",20024,NA,NA,-0.302470059232383,-1.29334939814018,-1.07057350359917,-0.389788719369026,0.485793180213061,0.026825302273735
"97",20026,0.510253068434944,NA,0.825458317886836,-1.17128798112113,0.135961620027913,-0.0266854082993208,-0.614781774522477,-0.0345973389289876
"98",21301,NA,NA,NA,NA,NA,0.336417902770384,NA,NA
"99",21302,NA,NA,NA,NA,NA,NA,NA,NA
"100",21303,NA,NA,NA,NA,NA,-0.147719845322556,NA,NA
"101",21304,NA,NA,NA,NA,NA,NA,NA,NA
"102",21305,NA,NA,NA,NA,NA,0.215383465747149,NA,NA
"103",21306,NA,NA,0.5286350607502,NA,NA,0.457452339793619,0.615272586652536,NA
"104",21307,NA,NA,NA,NA,NA,NA,NA,NA
"105",21308,NA,NA,NA,NA,NA,0.578486776816854,0.421053476993323,NA
"106",21309,NA,NA,NA,NA,NA,0.215383465747149,-0.29108325842379,NA
"107",21310,NA,NA,NA,NA,NA,NA,NA,NA
"108",21311,NA,NA,0.469270409322872,NA,-0.316489051332242,0.336417902770384,0.0973549608946355,NA
"109",21312,NA,NA,-0.421199362087037,NA,NA,-0.147719845322556,NA,NA
"110",21313,NA,NA,0.469270409322872,-0.0727352279497057,NA,0.336417902770384,0.291574070553848,NA
"111",30001,NA,NA,-1.07421052778764,0.293449023107435,NA,-0.510823156392261,0.0973549608946355,0.0882479434764576
"112",30002,-0.109616286816269,0.00630755244263315,0.766093666459509,0.842725399693147,0.286778510481298,-0.147719845322556,0.0973549608946355,0.641051714300961
"113",30006,-0.00630472760773364,-1.23602106427215,1.00355227216882,0.354479731616959,0.890046072294839,0.941590087886558,1.5863681349486,0.0882479434764576
"114",30007,0.510253068434944,NA,1.59719878644209,2.61261594646933,-0.014855270425472,2.75710664323508,0.356313773773586,0.825319637909129
"115",30010,0.82018774606055,1.95853823585158,-0.955481224932983,2.73467736348837,0.437595400934683,0.820555650863323,0.032615257674898,1.13243284392274
"116",30011,-0.31623940523334,NA,1.06291692359615,0.232418314597912,1.19167985320161,1.90986558407244,0.0973549608946355,-0.280287903739878
"117",30012,0.510253068434944,-2.65582519766047,0.469270409322872,0.293449023107435,0.739229181841453,-0.389788719369026,0.226834367334111,-13.7318463271361
"118",30013,-0.31623940523334,0.804947377473564,-1.01484587636031,0.964786816712194,-0.467305941785627,-0.631857593415495,-1.5211376195988,0.272515867084625
"119",30014,0.200318390809337,-0.881070030925068,-0.539928664941692,0.476541148636006,-0.014855270425472,0.578486776816854,1.32740932206965,0.0882479434764576
"120",30016,0.716876186852015,NA,-0.36183471065971,-1.65953364919732,-0.165672160878857,0.578486776816854,0.356313773773586,-0.0345973389289876
"121",30022,NA,NA,NA,-0.683042313044941,NA,0.941590087886558,0.874231399531486,NA
"122",30023,0.303629950017873,0.183783069116173,1.12228157502347,1.81921673584552,1.49331363410838,2.39400333216538,1.97480635426702,0.702474355503684
"123",30024,-0.109616286816269,-0.969807789261838,-0.599293316369019,0.659633274164576,NA,0.336417902770384,0.421053476993323,0.702474355503684
"124",30030,0.82018774606055,0.361258585789714,0.5286350607502,0.0493261890693412,-0.316489051332242,-0.631857593415495,-0.29108325842379,0.395361149490071
"125",30033,0.303629950017873,NA,-0.539928664941692,0.354479731616959,-0.919756613145783,0.336417902770384,-0.420562664863265,0.333938508287348
"126",30036,0.0970068316008018,1.15989841082064,1.53783413501476,2.00230886137409,0.286778510481298,1.30469339895626,1.52162843172886,0.272515867084625
"127",30037,-0.109616286816269,0.982422894147105,-0.480564013514364,-0.194796644968753,0.437595400934683,1.06262452490979,0.938971102751223,NA
"128",30038,-0.729485642067482,0.627471860800024,-0.36183471065971,0.293449023107435,-0.467305941785627,0.0943490287239141,0.0973549608946355,-0.648823750956214
"129",30043,-0.936108760484553,NA,1.00355227216882,-0.560980896025894,-0.165672160878857,-0.0266854082993208,-0.355822961643527,-0.464555827348046
"130",30055,-0.109616286816269,-0.437381239241218,-0.480564013514364,-1.78159506621636,-0.165672160878857,-1.60013308960137,-3.65754782585014,-0.341710544942601
"131",30061,0.613564627643479,0.449996344126484,-0.421199362087037,0.171387606088388,0.286778510481298,1.4257278359795,0.032615257674898,-0.0960199801317102
"132",30062,0.923499305269086,NA,1.00355227216882,2.30746240392171,0.437595400934683,2.03090002109567,1.71584754138807,0.763896996706406
"133",30064,-0.936108760484553,-0.526118997577988,-1.19293983064229,0.659633274164576,1.34249674365499,-0.510823156392261,-0.0321244455448395,0.395361149490071
"134",30065,0.510253068434944,-0.526118997577988,-1.60849239063358,-0.0727352279497057,-0.618122832239013,-0.631857593415495,-0.29108325842379,-0.0960199801317102
"135",30068,NA,NA,0.5286350607502,-0.3168580619878,-0.165672160878857,0.820555650863323,0.356313773773586,NA
"136",30069,-0.212927846024805,0.183783069116173,-0.658657967796346,-0.0727352279497057,-1.07057350359917,-0.510823156392261,1.0684505091907,-0.341710544942601
"137",30071,NA,NA,NA,-1.53747223217827,NA,-0.510823156392261,-0.614781774522477,NA
"138",30073,NA,NA,NA,-0.438919479006847,-0.316489051332242,0.578486776816854,0.485793180213061,NA
"139",30074,NA,NA,NA,NA,NA,-0.147719845322556,NA,NA
"140",30077,NA,NA,NA,NA,NA,NA,NA,NA
"141",30078,NA,NA,NA,NA,NA,0.578486776816854,0.485793180213061,NA
"142",30083,0.82018774606055,NA,0.766093666459509,-0.255827353478276,0.135961620027913,-0.75289203043873,-1.13269940028038,NA
"143",30084,NA,NA,NA,-0.0117045194401823,NA,-0.510823156392261,-1.06795969706064,NA
"144",30085,0.923499305269086,0.449996344126484,1.12228157502347,1.02581752522172,-0.316489051332242,0.699521213840089,-0.0321244455448395,0.026825302273735
"145",30087,0.923499305269086,0.272520827452944,1.24101087787813,-0.255827353478276,0.437595400934683,0.699521213840089,0.938971102751223,1.13243284392274
"146",30088,-0.522862523650411,NA,1.8346573921514,-0.0117045194401823,-0.618122832239013,1.54676227300273,-0.0321244455448395,0.333938508287348
"147",30089,0.923499305269086,-0.614856755914758,-0.302470059232383,0.964786816712194,-0.768939722692398,0.941590087886558,0.162094664114373,0.763896996706406
"148",30092,0.716876186852015,0.627471860800024,-0.777387270651001,-1.23231868963065,0.135961620027913,-0.0266854082993208,-0.226343555204052,0.0882479434764576
"149",30093,1.13012242368616,NA,0.647364363604854,1.08684823373124,-1.37220728450594,1.54676227300273,0.162094664114373,1.07101020272002
"150",30094,0.406941509226408,-0.171167964230907,0.469270409322872,0.476541148636006,0.135961620027913,0.215383465747149,1.13319021241044,0.518206431895516
"151",30101,-0.832797201276017,NA,0.469270409322872,-1.53747223217827,-0.919756613145783,-1.11599534150844,-0.420562664863265,0.14967058467918
"152",30103,2.26654957498005,0.627471860800024,1.71592808929675,2.7957080719979,1.64413052456176,1.90986558407244,1.39214902528939,1.0095875615173
"153",30105,2.26654957498005,1.24863616915742,1.00355227216882,2.73467736348837,NA,1.7888311470492,0.226834367334111,NA
"154",30107,NA,NA,NA,NA,0.437595400934683,1.18365896193303,NA,NA
"155",30108,NA,NA,NA,NA,-1.22139039405255,0.215383465747149,NA,NA
"156",30110,-2.07253591177844,-1.23602106427215,-0.421199362087037,0.232418314597912,NA,0.578486776816854,0.032615257674898,-0.833091674564381
"157",30111,-0.626174082858946,NA,-0.421199362087037,0.781694691183623,NA,-0.389788719369026,0.809491696311748,-0.280287903739878
"158",30112,NA,NA,NA,NA,-2.42792551767963,-1.47909865257814,NA,NA
"159",30113,NA,NA,NA,NA,NA,-0.0266854082993208,0.291574070553848,NA
"160",30114,0.0970068316008018,NA,0.350541106468218,0.537571857145529,1.49331363410838,0.215383465747149,0.485793180213061,0.211093225881903
"161",30115,0.406941509226408,0.272520827452944,1.00355227216882,0.7206639826741,-0.768939722692398,0.578486776816854,0.421053476993323,-0.341710544942601
"162",30117,0.923499305269086,NA,0.587999712177527,-0.805103730063988,-0.165672160878857,0.215383465747149,-0.679521477742215,-0.0345973389289876
"163",30118,-0.31623940523334,NA,0.706729015032182,0.354479731616959,0.588412291388068,1.4257278359795,-0.80900088418169,0.456783790692793
"164",30119,0.406941509226408,NA,-0.480564013514364,-0.194796644968753,-0.316489051332242,-0.268754282345791,-0.679521477742215,0.211093225881903
"165",30120,NA,NA,NA,NA,NA,-1.11599534150844,-0.0321244455448395,NA
"166",30121,0.406941509226408,-0.969807789261838,-0.539928664941692,-1.23231868963065,-0.768939722692398,-0.0266854082993208,-0.161603851984315,0.518206431895516
"167",30122,NA,NA,-0.599293316369019,-0.988195855592558,-0.768939722692398,-1.11599534150844,0.809491696311748,0.14967058467918
"168",30123,0.716876186852015,NA,0.409905757895545,0.537571857145529,1.19167985320161,1.30469339895626,0.809491696311748,0.0882479434764576
"169",30130,NA,NA,1.06291692359615,0.659633274164576,-0.467305941785627,0.941590087886558,0.680012289872273,NA
"170",30131,NA,NA,NA,NA,0.588412291388068,-0.510823156392261,NA,NA
"171",30132,NA,NA,0.350541106468218,NA,NA,-0.147719845322556,-0.355822961643527,NA
"172",30134,NA,NA,0.409905757895545,NA,NA,-0.0266854082993208,-0.226343555204052,NA
"173",30136,NA,NA,NA,NA,NA,NA,NA,NA
"174",30137,NA,NA,NA,NA,NA,NA,NA,NA
"175",31300,NA,NA,1.06291692359615,NA,NA,-0.389788719369026,0.291574070553848,NA
"176",31301,NA,NA,0.350541106468218,NA,NA,-0.9949609044852,-0.161603851984315,NA
"177",31302,NA,NA,-0.36183471065971,NA,NA,0.336417902770384,0.485793180213061,NA
"178",31304,NA,NA,NA,NA,NA,0.457452339793619,0.291574070553848,NA
"179",31305,NA,NA,NA,NA,NA,-0.0266854082993208,0.226834367334111,NA
"180",31307,NA,NA,NA,NA,NA,NA,NA,NA
"181",31308,NA,NA,NA,NA,NA,NA,NA,NA
