"","Provider.ID","OP_10","OP_11","OP_13","OP_14","OP_8"
"70",10130,-0.843583590601633,-3.58352182191169,NA,-0.809565707495635,NA
"71",10131,0.289820988212441,0.474251159586215,0.341081447128859,-2.62957257397226,-0.248496249145963
"72",10138,NA,NA,NA,NA,NA
"73",10139,-0.267110572066888,0.542736779527108,0.539928747289095,0.528674635501885,-1.82067795706533
"74",10144,-2.64139775009982,0.542736779527108,-0.056613153191612,0.368085794342182,NA
"75",10146,-1.87928087813863,0.542736779527108,NA,-3.59310562093048,NA
"76",10148,0.416840466872639,-0.775611404335082,NA,-1.77309875445385,0.0688248295166607
"77",10149,0.309362446467856,0.491372564571438,NA,-0.756036093775735,-0.407156788477275
"78",10150,0.280050259084734,-0.0393909899704822,0.589640572329154,NA,NA
"79",10157,-1.50799317128574,-0.347576279704501,NA,NA,-0.0754120244208957
"80",10158,-0.804500674090802,-2.83018000256187,NA,NA,-1.09949368737755
"81",10164,0.661108695065328,0.23455148979309,-1.10056147903285,-0.541917638896131,-0.811019979502433
"82",10168,0.661108695065328,0.542736779527108,NA,NA,NA
"83",10169,-1.16601765181598,NA,-2.4924925801545,NA,NA
"84",11300,0.514547758149715,-0.142119419881822,NA,NA,NA
"85",11302,-0.0228423438741997,NA,NA,NA,NA
"86",11304,0.338674633850979,0.251672894778313,NA,NA,NA
"87",11305,0.113947863913706,-0.484547519586287,NA,NA,NA
"88",13300,NA,NA,NA,NA,NA
"89",13301,NA,NA,NA,NA,NA
"90",20001,0.397299008617224,0.422886944630545,1.3850297729701,0.689263476661587,-1.41681476604017
"91",20006,0.201884426063073,0.337279919704429,NA,0.528674635501885,NA
"92",20008,0.582942862043667,0.542736779527108,NA,NA,NA
"93",20012,0.465694112511177,0.491372564571438,-0.354884103431966,0.796322704101389,-3.11880964250333
"94",20017,0.143260051296828,0.285915704748759,NA,NA,NA
"95",20018,NA,NA,NA,NA,NA
"96",20024,0.113947863913706,0.542736779527108,-0.404595928472025,NA,1.04963543629204
"97",20026,NA,NA,NA,NA,NA
"98",21301,NA,NA,NA,NA,NA
"99",21302,NA,NA,NA,NA,NA
"100",21303,NA,NA,NA,NA,NA
"101",21304,NA,NA,NA,NA,NA
"102",21305,NA,NA,NA,NA,NA
"103",21306,NA,NA,NA,NA,NA
"104",21307,NA,NA,NA,NA,NA
"105",21308,NA,NA,NA,NA,NA
"106",21309,NA,NA,NA,NA,NA
"107",21310,NA,NA,NA,NA,NA
"108",21311,0.231196613446196,0.542736779527108,NA,NA,NA
"109",21312,NA,NA,NA,NA,NA
"110",21313,0.319133175595564,0.542736779527108,NA,NA,NA
"111",30001,0.76858671547011,NA,NA,NA,NA
"112",30002,-0.550461716770407,0.542736779527108,1.63358889817039,NA,NA
"113",30006,0.700191611576158,0.046216034955634,0.838199697529448,-1.66603952701405,NA
"114",30007,0.582942862043667,0.542736779527108,0.73877604744933,-0.167210342856826,1.25156703180462
"115",30010,0.338674633850979,-0.107876609911375,0.490216922249036,-1.02368416237524,NA
"116",30011,0.709962340703865,0.0975802499113037,0.440505097208977,-1.07721377609514,NA
"117",30012,-0.149861822534398,-2.67608735769486,0.539928747289095,0.261026566902381,NA
"118",30013,-4.23402659791615,-0.621518759468073,-0.255460453351848,-0.0601511154170239,-0.0754120244208957
"119",30014,0.231196613446196,0.251672894778313,-2.14450980487409,-2.20133566421306,-1.22930685592135
"120",30016,-1.64478337907365,0.200308679822643,-1.15027330407291,0.0469081120227776,NA
"121",30022,0.446152654255762,0.268794299763536,NA,NA,NA
"122",30023,0.76858671547011,0.457129754600992,1.83243619833063,-0.702506480055834,0.169790627272951
"123",30024,0.602484320299082,0.542736779527108,-2.2439334549542,0.528674635501885,0.991940694717023
"124",30030,0.61225504942679,NA,-0.802290528792496,NA,NA
"125",30033,-0.110778906023568,-0.330454874719277,1.33531794793004,NA,1.61215916664851
"126",30036,0.797898902853233,0.542736779527108,-0.255460453351848,-0.702506480055834,NA
"127",30037,0.739274528086988,NA,NA,NA,NA
"128",30038,0.817440361108648,0.166065869852197,-1.29940877919308,0.20749695318248,NA
"129",30043,-0.501608071131869,-0.792732809320305,-0.00690132815155329,0.100437725742678,-0.998527889621256
"130",30055,-0.433212967237916,-1.46046760374401,0.241657797048741,-0.0601511154170239,1.38138020034842
"131",30061,0.61225504942679,0.371522729674876,1.33531794793004,-0.488388025176231,NA
"132",30062,-0.355047134216256,-2.3336592579904,-2.34335710503432,-0.648976866335933,-1.1139173727713
"133",30064,0.72950379895928,0.542736779527108,-0.852002353832555,-1.93368759561355,0.50153539132933
"134",30065,0.661108695065328,0.217430084807866,1.3850297729701,-0.916624934935437,NA
"135",30068,0.475464841638885,0.337279919704429,1.23589429784992,NA,NA
"136",30069,-0.609086091536652,-0.279090659763608,0.887911522569507,-0.167210342856826,0.515959076723086
"137",30071,NA,NA,NA,NA,NA
"138",30073,NA,NA,NA,NA,NA
"139",30074,NA,NA,NA,NA,NA
"140",30077,NA,NA,NA,NA,NA
"141",30078,NA,NA,NA,NA,NA
"142",30083,0.719733069831573,NA,NA,-1.55898029957425,NA
"143",30084,NA,NA,NA,NA,NA
"144",30085,0.192113696935366,-0.707125784394189,0.390793272168918,1.01044115898099,NA
"145",30087,0.846752548491771,0.18318727483742,-0.00690132815155329,0.314556180622282,NA
"146",30088,0.582942862043667,0.388644134660099,-0.15603680327173,-0.00662150169712307,NA
"147",30089,0.709962340703865,0.457129754600992,-1.59767972943344,-0.113680729136925,NA
"148",30092,0.416840466872639,0.320158514719206,-1.10056147903285,-1.29133223097474,NA
"149",30093,0.319133175595564,-0.878339834246421,-1.34912060423314,0.421615408062083,-0.883138406471211
"150",30094,0.57317213291596,-0.159240824867045,NA,NA,NA
"151",30101,-0.423442238110209,-1.25501074392133,NA,-1.13074338981504,NA
"152",30103,0.250738071701611,0.457129754600992,-1.74681520455361,0.261026566902381,0.169790627272951
"153",30105,NA,NA,NA,NA,NA
"154",30107,NA,NA,NA,NA,NA
"155",30108,NA,NA,NA,NA,NA
"156",30110,0.72950379895928,0.303037109733983,NA,-0.863095321215536,NA
"157",30111,0.72950379895928,0.542736779527108,-3.53644090599574,-0.863095321215536,NA
"158",30112,NA,NA,NA,NA,NA
"159",30113,NA,NA,NA,NA,NA
"160",30114,0.240967342573904,-0.176362229852268,0.0925223219285646,0.84985231782129,NA
"161",30115,0.700191611576158,0.23455148979309,NA,0.100437725742678,NA
"162",30117,-1.1953298391991,-2.57335892778352,NA,0.368085794342182,-0.147530451389674
"163",30118,-0.784959215835387,-1.54607462867013,0.0925223219285646,0.635733862941687,-0.133106765995918
"164",30119,0.788128173725526,0.542736779527108,-0.60344322863226,-0.0601511154170239,NA
"165",30120,0.876064735874893,NA,NA,NA,NA
"166",30121,0.475464841638885,0.303037109733983,NA,-1.45192107213445,NA
"167",30122,0.661108695065328,0.474251159586215,NA,-1.34486184469464,NA
"168",30123,0.856523277619478,0.542736779527108,0.142234146968623,-0.541917638896131,NA
"169",30130,0.592713591171375,0.405765539645322,NA,NA,NA
"170",30131,NA,NA,NA,NA,NA
"171",30132,0.231196613446196,NA,NA,NA,NA
"172",30134,0.827211090236356,0.542736779527108,NA,NA,NA
"173",30136,NA,NA,NA,NA,NA
"174",30137,NA,NA,NA,NA,NA
"175",31300,-1.04876890228349,-0.570154544512403,NA,-1.13074338981504,-1.77740690088406
"176",31301,NA,NA,NA,NA,NA
"177",31302,NA,NA,NA,NA,NA
"178",31304,0.348445362978687,NA,NA,NA,NA
"179",31305,NA,NA,NA,NA,NA
"180",31307,NA,NA,NA,NA,NA
"181",31308,NA,NA,NA,NA,NA
"182",31309,0.876064735874893,NA,NA,NA,NA
"183",31311,NA,NA,NA,NA,NA
"184",31312,NA,NA,NA,NA,NA
"185",31313,-0.394130050727086,-0.433183304630617,NA,NA,NA
"186",31314,-0.169403280789813,-1.75153148849281,NA,0.796322704101389,NA
"187",31315,0.0162405726366303,0.217430084807866,0.639352397369213,NA,NA
"188",31317,NA,NA,NA,NA,NA
"189",33301,NA,NA,NA,NA,NA
"190",33302,NA,NA,NA,NA,NA
"191",33303,NA,NA,NA,NA,NA
"192",40001,0.289820988212441,0.200308679822643,2.32955444873122,NA,NA
"193",40002,0.289820988212441,0.166065869852197,NA,NA,NA
"194",40004,0.319133175595564,0.405765539645322,1.18618247280986,0.100437725742678,NA
"195",40007,0.563401403788252,0.457129754600992,0.788487872489389,0.100437725742678,-0.0321409682396282
"196",40010,-0.120549635151275,-1.13516090902477,0.2913696220888,0.314556180622282,0.213061683454217
"197",40011,0.788128173725526,0.285915704748759,NA,NA,NA
"198",40014,-0.530920258514992,0.525615374541885,0.73877604744933,0.528674635501885,-0.52254627162732
"199",40015,0.387528279489517,-0.00514818000003578,-0.404595928472025,NA,0.112095885697928
"200",40016,0.582942862043667,0.457129754600992,0.539928747289095,0.796322704101389,0.645772245266886
"201",40017,-0.648169008047482,-0.981068264157761,NA,0.261026566902381,-0.811019979502433
"202",40018,-0.413671508982501,0.217430084807866,NA,NA,NA
"203",40019,-0.0326130730019074,-1.11803950403955,NA,-1.07721377609514,-0.161954136783429
"204",40020,-3.35466097642247,0.491372564571438,0.788487872489389,-0.863095321215536,0.573653818298108
"205",40022,-0.286652030322303,-0.484547519586287,-1.19998512911297,-0.381328797736429,-1.61874636155275
"206",40026,-0.00330088561878468,-0.0736337999409288,0.689064222409272,-0.113680729136925,-1.20045948513384
"207",40027,-0.403900779854794,0.166065869852197,0.490216922249036,-0.113680729136925,0.0111300879416383
"208",40029,-0.0716959895127374,0.474251159586215,NA,-0.0601511154170239,-0.825443664896188
"209",40036,0.661108695065328,0.542736779527108,-0.056613153191612,0.261026566902381,-0.176377822177185
"210",40039,-2.98337326956958,0.491372564571438,NA,NA,0.689043301448154
"211",40041,0.436381925128054,0.422886944630545,0.390793272168918,0.421615408062083,-1.87837269864035
"212",40047,-0.10100817689586,0.285915704748759,NA,NA,NA
"213",40050,0.0553234891474605,0.542736779527108,NA,-1.77309875445385,-1.79183058627782
"214",40051,-3.18855858125144,-5.46687637028625,NA,NA,-0.421580473871031
"215",40055,-0.530920258514992,-1.42622479377357,0.390793272168918,-0.541917638896131,-2.49859117057184
"216",40062,-4.48806555523654,0.405765539645322,-0.00690132815155329,-0.916624934935437,0.400569593573041
"217",40067,-0.599315362408944,0.388644134660099,NA,NA,-1.61874636155275
"218",40069,-0.941290881878708,-1.42622479377357,NA,-2.20133566421306,-1.61874636155275
"219",40071,-1.02922744402808,-0.792732809320305,1.18618247280986,0.582204249221786,-1.74855953009655
"220",40072,0.582942862043667,0.285915704748759,NA,NA,-2.80148856384071
"221",40074,-0.511378800259576,-1.90562413335982,NA,-1.98721720933345,NA
"222",40076,0.240967342573904,0.542736779527108,NA,-0.863095321215536,-1.21488317052759
"223",40078,0.0357820308920455,-1.78577429846325,NA,NA,-0.306190990720985
"224",40080,0.485235570766592,-0.570154544512403,NA,NA,NA
"225",40084,-0.0619252603850299,0.491372564571438,NA,1.06397077270089,-0.450427844658542
"226",40085,0.661108695065328,0.0804588449260805,NA,NA,NA
"227",40088,0.4950062998943,0.542736779527108,0.838199697529448,NA,0.458264335148063
"228",40114,0.622025778554497,0.508493969556662,-0.00690132815155329,0.153967339462579,0.299603795816751
"229",40118,-2.07469546069278,-0.0565123949557055,1.03704699768968,0.314556180622282,0.184214312666706
"230",40119,-0.73610557019685,-0.963946859172538,0.241657797048741,-0.381328797736429,0.689043301448154
"231",40132,NA,NA,NA,NA,NA
"232",40134,0.661108695065328,-0.484547519586287,-0.106324978231671,NA,NA
"233",40137,0.407069737744932,-0.0736337999409288,NA,NA,-0.277343619933474
"234",40147,NA,NA,NA,NA,-0.508122586233565
"235",40152,NA,NA,NA,NA,NA
"236",40153,0.53408921640513,0.251672894778313,NA,NA,NA
"237",41300,NA,NA,NA,NA,NA
"238",41302,0.788128173725526,0.542736779527108,NA,NA,NA
"239",41303,NA,NA,NA,NA,NA
"240",41304,NA,NA,NA,NA,NA
"241",41305,NA,NA,NA,NA,NA
"242",41306,NA,NA,NA,NA,NA
"243",41307,-0.355047134216256,-3.01851545739933,NA,-1.39839145841454,NA
"244",41308,0.387528279489517,-1.01531107412821,NA,NA,NA
"245",41309,NA,NA,NA,NA,NA
"246",41310,-2.31896368888547,-7.91523728317318,NA,NA,NA
"247",41311,0.407069737744932,0.268794299763536,NA,-0.863095321215536,NA
"248",41312,0.299591717340149,0.491372564571438,NA,0.689263476661587,-1.41681476604017
"249",41313,0.680650153320743,0.422886944630545,NA,1.11750038642079,NA
"250",41314,NA,NA,NA,NA,NA
"251",41316,NA,NA,NA,NA,NA
"252",41317,NA,NA,NA,NA,NA
"253",41318,NA,NA,NA,NA,NA
"254",41319,NA,NA,NA,NA,NA
"255",41320,NA,NA,NA,NA,NA
"256",41321,0.719733069831573,0.542736779527108,NA,0.582204249221786,-1.04179894580252
"257",41322,NA,NA,NA,NA,NA
"258",41323,-1.68386629558448,-2.40214487793129,0.0925223219285646,NA,NA
"259",41324,NA,NA,NA,NA,NA
"260",41326,NA,NA,NA,NA,NA
"261",41327,0.250738071701611,0.251672894778313,NA,-0.809565707495635,-2.85918330541573
"262",41328,-2.78795868701543,-4.59368471603987,NA,1.2245596138606,NA
"263",41329,0.749045257214695,0.251672894778313,NA,NA,NA
"264",41330,NA,NA,NA,NA,NA
"265",41331,NA,NA,NA,1.4922076824601,NA
"266",43300,NA,NA,NA,NA,NA
"267",50002,0.504777029022007,-1.54607462867013,NA,0.528674635501885,NA
"268",50006,-0.999915256644953,0.457129754600992,1.08675882272974,1.01044115898099,2.29007238015503
"269",50007,0.377757550361809,0.422886944630545,-0.106324978231671,1.06397077270089,0.472688020541819
"270",50008,-0.0716959895127374,0.474251159586215,NA,NA,NA
"271",50009,-0.794729944963095,0.268794299763536,0.490216922249036,0.582204249221786,0.472688020541819
"272",50013,0.65133796593762,0.542736779527108,0.639352397369213,NA,NA
"273",50014,0.309362446467856,0.388644134660099,0.341081447128859,NA,0.73231435762942
"274",50017,0.749045257214695,0.542736779527108,-1.19998512911297,-0.0601511154170239,NA
"275",50018,-0.462525154621039,NA,NA,NA,NA
"276",50022,0.309362446467856,-1.04955388409865,-0.205748628311789,-0.970154548655338,NA
"277",50024,0.377757550361809,0.542736779527108,NA,NA,NA
"278",50025,0.0944064056582907,0.542736779527108,-0.205748628311789,0.20749695318248,0.991940694717023
"279",50026,0.211655155190781,0.440008349615769,0.788487872489389,-0.274269570296627,0.0976722003041724
"280",50028,0.231196613446196,0.440008349615769,NA,NA,NA
"281",50030,-0.745876299324557,0.422886944630545,-0.15603680327173,NA,0.717890672235664
"282",50036,0.72950379895928,0.440008349615769,0.241657797048741,0.314556180622282,NA
"283",50038,-0.960832340134123,0.508493969556662,0.937623347609566,0.261026566902381,-0.782172608714922
"284",50039,0.876064735874893,0.542736779527108,1.43474159801016,0.153967339462579,NA
"285",50040,0.876064735874893,0.542736779527108,NA,1.4922076824601,NA
"286",50042,0.045552760019753,-0.364697684689724,1.03704699768968,0.368085794342182,-1.80625427167157
"287",50043,0.065094218275168,0.354401324689652,0.241657797048741,1.01044115898099,NA
"288",50045,0.045552760019753,-0.45030470961584,-1.00113782895273,0.635733862941687,-1.41681476604017
"289",50047,0.026011301764338,0.405765539645322,-1.29940877919308,0.528674635501885,NA
"290",50054,0.631796507682205,NA,NA,NA,NA
"291",50055,-0.169403280789813,0.405765539645322,0.390793272168918,-1.66603952701405,NA
"292",50056,0.778357444597818,-0.347576279704501,NA,0.421615408062083,NA
"293",50057,0.367986821234102,0.354401324689652,1.58387707313033,0.582204249221786,-0.363885732296009
"294",50058,0.426611196000347,0.491372564571438,1.53416524809027,0.475145021781984,NA
"295",50060,0.602484320299082,0.18318727483742,-0.205748628311789,0.582204249221786,NA
"296",50063,0.367986821234102,0.371522729674876,2.32955444873122,-0.916624934935437,NA
"297",50067,0.631796507682205,0.542736779527108,NA,NA,NA
"298",50069,-0.0912374477681525,0.491372564571438,-0.702866878712378,1.3316188413004,NA
"299",50070,NA,NA,NA,NA,NA
"300",50071,NA,NA,NA,NA,NA
"301",50072,NA,NA,NA,NA,NA
"302",50073,NA,NA,NA,NA,NA
"303",50075,NA,NA,NA,NA,NA
"304",50076,NA,NA,NA,NA,NA
"305",50077,0.543859945532837,0.0975802499113037,-1.59767972943344,-0.648976866335933,-0.392733103083519
"306",50078,-0.130320364278983,0.200308679822643,NA,0.635733862941687,NA
"307",50082,0.797898902853233,0.354401324689652,-1.00113782895273,-0.113680729136925,NA
"308",50084,0.514547758149715,0.268794299763536,NA,0.100437725742678,NA
"309",50089,0.260508800829319,NA,NA,NA,NA
"310",50090,0.309362446467856,0.457129754600992,0.539928747289095,NA,-1.41681476604017
"311",50091,0.876064735874893,NA,NA,NA,NA
"312",50093,0.592713591171375,0.508493969556662,1.33531794793004,0.689263476661587,NA
"313",50096,NA,NA,NA,NA,NA
"314",50099,-0.941290881878708,0.542736779527108,0.142234146968623,0.421615408062083,NA
"315",50100,0.758815986342403,0.508493969556662,0.639352397369213,-1.18427300353494,NA
"316",50101,0.416840466872639,0.422886944630545,0.589640572329154,NA,NA
"317",50102,-0.550461716770407,-2.12820239816772,NA,NA,NA
"318",50103,-0.306193488577718,0.542736779527108,NA,1.01044115898099,NA
"319",50104,-0.677481195430605,0.388644134660099,NA,0.314556180622282,NA
"320",50107,-0.0521545312573224,-0.279090659763608,1.18618247280986,1.01044115898099,0.991940694717023
"321",50108,0.817440361108648,0.491372564571438,0.341081447128859,-0.0601511154170239,NA
"322",50110,-0.589544633281237,0.320158514719206,0.440505097208977,-1.45192107213445,0.0976722003041724
"323",50112,-0.237798384683766,-1.10091809905432,NA,NA,1.39580388574218
"324",50113,0.153030780424536,-0.724247189379412,1.3850297729701,NA,NA
"325",50115,0.797898902853233,0.542736779527108,0.937623347609566,-0.756036093775735,NA
"326",50116,0.69042088244845,0.285915704748759,-2.69133988031473,NA,NA
"327",50118,0.299591717340149,-0.107876609911375,NA,0.635733862941687,0.991940694717023
"328",50121,-2.1040076480759,-5.24429810547835,NA,0.0469081120227776,1.583311795861
"329",50122,0.836981819364063,0.542736779527108,NA,NA,NA
"330",50124,0.026011301764338,0.542736779527108,NA,NA,0.0255537733353942
"331",50125,0.788128173725526,0.457129754600992,1.3850297729701,-0.220739956576727,NA
"332",50126,0.309362446467856,-1.42622479377357,NA,-1.29133223097474,NA
"333",50127,0.153030780424536,0.542736779527108,NA,0.956911545261091,NA
"334",50128,0.367986821234102,0.542736779527108,1.1364706477698,0.20749695318248,NA
"335",50129,-0.345276405088548,-3.12124388731067,1.23589429784992,1.06397077270089,NA
"336",50131,0.416840466872639,-0.587275949497626,NA,0.742793090381488,NA
"337",50132,0.319133175595564,0.371522729674876,NA,0.635733862941687,NA
"338",50133,0.622025778554497,0.525615374541885,-0.702866878712378,0.475145021781984,NA
"339",50135,0.76858671547011,0.542736779527108,NA,NA,NA
"340",50136,0.563401403788252,0.388644134660099,NA,0.368085794342182,NA
"341",50137,NA,NA,NA,NA,NA
"342",50138,NA,NA,NA,NA,NA
"343",50139,NA,NA,NA,NA,NA
"344",50140,NA,NA,NA,NA,NA
"345",50145,0.641567236809913,0.542736779527108,0.390793272168918,1.3316188413004,0.573653818298108
"346",50149,0.758815986342403,0.251672894778313,-0.354884103431966,NA,NA
"347",50150,0.0162405726366303,0.0119732249851875,0.2913696220888,0.582204249221786,0.515959076723086
"348",50152,0.582942862043667,0.405765539645322,0.191945972008683,NA,-0.609088383989854
"349",50153,0.817440361108648,0.542736779527108,1.53416524809027,0.475145021781984,-0.767748923321166
"350",50158,0.876064735874893,NA,NA,-1.82662836817375,NA
"351",50159,-0.824042132346217,0.542736779527108,-0.802290528792496,0.528674635501885,NA
"352",50167,0.514547758149715,0.542736779527108,2.32955444873122,NA,NA
"353",50168,-2.32873441801318,0.217430084807866,-0.802290528792496,0.84985231782129,1.26599071719838
"354",50169,-1.0585396314112,0.354401324689652,-0.205748628311789,0.582204249221786,0.991940694717023
"355",50174,0.514547758149715,0.457129754600992,1.88214802337069,0.582204249221786,0.847703840779466
"356",50179,0.749045257214695,0.542736779527108,NA,-0.274269570296627,NA
"357",50180,0.69042088244845,0.542736779527108,0.142234146968623,0.153967339462579,NA
"358",50189,0.749045257214695,0.542736779527108,NA,NA,NA
"359",50191,-0.159632551662105,-1.28925355389178,0.73877604744933,NA,NA
"360",50192,-0.433212967237916,NA,NA,NA,NA
"361",50194,0.553630674660545,0.542736779527108,0.639352397369213,1.3851484550203,NA
"362",50195,0.465694112511177,-0.518790329556733,-1.10056147903285,0.582204249221786,NA
"363",50196,NA,NA,NA,NA,NA
"364",50197,0.231196613446196,0.457129754600992,NA,0.314556180622282,-0.536969957021076
"365",50204,0.661108695065328,0.303037109733983,NA,NA,NA
"366",50205,NA,NA,NA,1.4922076824601,NA
"367",50211,-0.0423838021296149,0.542736779527108,NA,NA,NA
"368",50222,0.856523277619478,0.542736779527108,NA,0.261026566902381,NA
"369",50224,-0.286652030322303,-0.638640164453296,-1.54796790439338,0.261026566902381,0.386145908179285
"370",50225,-0.579773904153529,0.337279919704429,1.03704699768968,0.421615408062083,0.414993278966797
"371",50226,-0.403900779854794,0.542736779527108,NA,0.84985231782129,NA
"372",50228,-0.0716959895127374,0.422886944630545,NA,-1.13074338981504,-3.00342015935329
"373",50230,-0.589544633281237,NA,NA,NA,NA
"374",50231,0.231196613446196,0.542736779527108,1.53416524809027,1.01044115898099,NA
"375",50232,-0.960832340134123,-2.88154421751754,NA,0.20749695318248,NA
"376",50234,0.319133175595564,0.542736779527108,NA,NA,NA
"377",50235,0.026011301764338,-0.244847849793161,1.28560612288998,0.153967339462579,NA
"378",50236,-0.00330088561878468,0.474251159586215,NA,NA,-0.796596294108678
"379",50238,0.836981819364063,0.542736779527108,1.08675882272974,-0.274269570296627,NA
"380",50239,-0.85335431972934,0.354401324689652,-0.255460453351848,-0.916624934935437,-0.19080150757094
"381",50242,0.670879424193035,0.491372564571438,-0.255460453351848,0.689263476661587,NA
"382",50243,0.172572238679951,0.542736779527108,1.23589429784992,0.421615408062083,NA
"383",50245,0.416840466872639,0.474251159586215,NA,0.582204249221786,NA
