"","Provider.ID","ED_1b_Score","ED_2b_Score","OP_18b_Score","OP_20_Score","OP_21_Score","OP_3b_Score","OP_5_Score"
"48",10091,0.954763737324861,-0.832414315845997,0.655915116185797,-0.138064963515975,0.151504685834426,NA,1.54639909629951
"49",10092,-0.56998362633456,1.52418124366785,0.198199129722881,-0.76022927456786,1.59368094192411,NA,NA
"50",10095,0.643136538912716,-0.270138884102343,0.774035370756873,-0.23378254983165,-1.9829161731783,NA,-0.0617458876177871
"51",10097,0.977022822925728,-0.799339290449312,-2.10514583441309,0.531958140693747,0.49762698729595,NA,1.35342169822943
"52",10099,0.776691052517921,-0.989520686480254,0.774035370756873,-0.0902061703581378,-1.40604567074243,NA,-0.769329680541397
"53",10100,-0.469817741130656,-1.0639394936228,-0.392402143132496,-0.281641342989487,-1.00223631903732,NA,NA
"54",10101,0.798950138118789,-0.741457996005112,0.877390593506564,0.244805381746723,-0.36767876635786,NA,-0.769329680541397
"55",10102,1.35542727814048,NA,-2.32662131173385,0.00551141595753685,0.670688138026712,NA,NA
"56",10103,-0.436429112729355,1.42495616747779,-0.156161633990345,-0.281641342989487,-1.52141977122961,NA,NA
"57",10104,0.676525167314018,-0.807608046798483,0.508264797971953,0.627675727009422,-0.0215564648963361,NA,NA
"58",10108,-1.05968350955364,1.30919357858939,0.183434097901496,-0.664511688252186,-1.29067157025526,-0.786365779862302,-0.962307078611472
"59",10109,0.275861626498404,1.53245000001702,0.951215752613486,0.627675727009422,-1.57910682147319,NA,NA
"60",10110,1.12170687933137,-0.882026853941026,-2.29709124809109,-0.0902061703581378,NA,NA,NA
"61",10112,1.02154099412746,-0.485126549180799,0.921685688970717,-0.568794101936511,-0.598426967332209,NA,-0.126071686974479
"62",10113,-1.15984939475755,1.32573109128773,-0.569582524989109,0.866969692798609,-2.67516077610135,NA,NA
"63",10114,0.376027511702307,-0.964714417432739,0.685445179828566,0.436240554378073,-0.136930565383511,-1.00442311024571,1.54639909629951
"64",10118,0.26473208369797,-0.956445661083568,0.567324925257491,0.531958140693747,0.901436339001061,NA,0.19555730980898
"65",10120,0.453934311305343,-0.724920483306769,0.803565434399642,0.00551141595753685,0.382252886808775,NA,-0.89798127925478
"66",10125,1.22187276453527,-0.592620381720027,-1.89843538891371,-0.999523240357047,1.70905504241128,NA,1.67505069501289
"67",10126,0.810079680919222,-0.898564366639368,0.877390593506564,-0.281641342989487,1.01681043948824,NA,-0.833655479898089
"68",10128,0.676525167314018,-0.799339290449312,0.744505307114104,-1.04738203351488,-0.829175168306558,NA,1.54639909629951
"69",10129,-0.024636029113307,-0.815876803147654,0.183434097901496,-0.903805654041372,0.0361305853472512,NA,-0.833655479898089
"70",10130,0.554100196509247,-0.146107538864772,0.995510848077639,-0.0423473772003005,-0.0215564648963361,NA,-0.447700683757938
"71",10131,-0.158190542718512,1.58206253811205,0.316319384293956,0.00551141595753685,-2.21366437415265,NA,NA
"72",10138,0.92137510892356,-0.815876803147654,1.02504091172041,0.101229002273212,NA,NA,NA
"73",10139,0.0198821420884279,-1.02259571187694,-0.289046920382805,-0.0423473772003005,-1.57910682147319,NA,NA
"74",10144,0.376027511702307,1.51591248731868,0.729740275292719,-0.185923756673812,0.0938176355908385,NA,NA
"75",10146,0.309250254899705,-0.799339290449312,0.611620020721644,-1.28667599930407,-1.29067157025526,NA,-0.962307078611472
"76",10148,0.676525167314018,-0.898564366639368,0.59685498890026,-1.09524082667272,-1.46373272098602,NA,1.35342169822943
"77",10149,-1.69406744917837,0.606349288909824,-0.229986793097267,-1.04738203351488,-1.80985502244754,NA,-0.89798127925478
"78",10150,0.732172881316186,-0.724920483306769,1.02504091172041,0.340522968062398,-0.656114017575797,NA,1.6107248956562
"79",10157,0.398286597303175,1.20996850239934,0.611620020721644,0.436240554378073,-0.483052866845035,NA,-0.89798127925478
"80",10158,1.02154099412746,-0.724920483306769,-2.13467589805586,-2.96173375982838,1.53599389168052,NA,-0.447700683757938
"81",10164,0.142307112893199,-0.997789442829425,0.774035370756873,0.00551141595753685,-0.0215564648963361,NA,-0.833655479898089
"82",10168,0.197954826895368,-0.989520686480254,1.06933600718456,-0.377358929305162,-0.309991716114273,NA,NA
"83",10169,0.732172881316186,-0.518201574577485,0.537794861614722,-0.808088067725698,-1.00223631903732,NA,-0.962307078611472
"84",11300,1.12170687933137,-0.691845457910084,-2.20850105716278,0.627675727009422,0.382252886808775,NA,-0.89798127925478
"85",11302,NA,NA,NA,NA,NA,NA,NA
"86",11304,NA,NA,NA,NA,NA,NA,NA
"87",11305,0.409416140103608,-0.799339290449312,0.552559893436107,-0.616652895094348,0.439939937052362,NA,-0.576352282471321
"88",13300,NA,NA,NA,NA,NA,NA,NA
"89",13301,NA,NA,NA,NA,NA,NA,NA
"90",20001,-1.13759030915668,0.259061522244626,0.257259257008418,-0.23378254983165,-0.252304665870685,NA,NA
"91",20006,0.197954826895368,-1.121820788067,0.449204670686416,0.771252106482934,-0.252304665870685,NA,-0.576352282471321
"92",20008,-0.135931457117644,-0.873758097591854,0.419674607043647,0.244805381746723,0.786062238513886,NA,-0.769329680541397
"93",20012,-0.0802837431154756,1.19343098970099,0.936450720792101,NA,-0.0215564648963361,NA,NA
"94",20017,0.442804768504909,-1.05567073727362,1.05457097536318,1.58485159016617,0.439939937052362,NA,NA
"95",20018,-0.403040484328054,-0.90683312298854,NA,NA,NA,NA,NA
"96",20024,-0.748056311141499,1.53245000001702,-0.0380413794192699,-0.377358929305162,-1.05992336928091,NA,-0.962307078611472
"97",20026,-1.24888573716102,0.87921824843248,NA,NA,NA,NA,NA
"98",21301,NA,NA,NA,NA,NA,NA,NA
"99",21302,NA,NA,NA,NA,NA,NA,NA
"100",21303,NA,NA,NA,NA,NA,NA,NA
"101",21304,NA,NA,NA,NA,NA,NA,NA
"102",21305,NA,NA,NA,NA,NA,NA,NA
"103",21306,NA,NA,NA,NA,NA,NA,NA
"104",21307,NA,NA,NA,NA,NA,NA,NA
"105",21308,NA,NA,NA,NA,NA,NA,NA
"106",21309,NA,NA,NA,NA,NA,NA,NA
"107",21310,NA,NA,NA,NA,NA,NA,NA
"108",21311,-0.158190542718512,0.994980837320879,0.360614479758109,0.771252106482934,0.0938176355908385,NA,NA
"109",21312,NA,NA,NA,NA,NA,NA,NA
"110",21313,NA,NA,NA,NA,NA,NA,NA
"111",30001,-0.113672371516777,1.12728093890762,0.508264797971953,0.388381761220235,0.670688138026712,-1.00442311024571,0.90314110273259
"112",30002,-0.280615513523283,1.53245000001702,-0.421932206775265,-0.0902061703581378,-0.540739917088622,NA,NA
"113",30006,-0.581113169134993,-1.121820788067,-0.17092666581173,-1.1909584129884,-0.309991716114273,NA,NA
"114",30007,-0.39191094152762,1.55725626906453,0.139139002437343,-0.0902061703581378,-0.540739917088622,NA,0.838815303375898
"115",30010,-1.74971516318053,0.565005507163967,-0.554817493167724,0.388381761220235,-1.57910682147319,NA,NA
"116",30011,-1.92778784798747,0.655961827004853,-0.968238384166488,-0.568794101936511,2.92048309752662,NA,NA
"117",30012,0.398286597303175,1.54898751271536,0.168669066080112,0.436240554378073,-0.944549268793733,NA,NA
"118",30013,-0.914999453148005,-1.04740198092445,-1.38165927516525,0.531958140693747,3.49735359996249,NA,NA
"119",30014,0.442804768504909,-0.931639392036054,-0.111866538526192,-0.377358929305162,0.0361305853472512,NA,NA
"120",30016,0.164566198494066,-0.90683312298854,-0.362872079489727,-0.281641342989487,-0.0215564648963361,NA,1.03179270144597
"121",30022,-0.169320085518945,1.23477477144685,-0.495757365882187,0.196946588588886,1.13218453997541,NA,NA
"122",30023,-0.514335912332391,1.30092482224022,-0.259516856740036,-1.28667599930407,1.53599389168052,NA,NA
"123",30024,-2.12811961839528,0.068880126213684,-0.0232763475978855,0.866969692798609,1.59368094192411,NA,-0.89798127925478
"124",30030,-0.0802837431154756,0.978443324622537,0.257259257008418,0.149087795431049,-0.0215564648963361,NA,NA
"125",30033,0.153436655693633,-0.898564366639368,0.212964161544265,0.675534520167259,-0.771488118062971,NA,-0.89798127925478
"126",30036,-0.30287459912415,1.11901218255845,0.685445179828566,0.531958140693747,1.07449748973182,NA,1.48207329694282
"127",30037,-0.692408597139331,1.35053736033525,0.0357837796876521,-0.712370481410023,-0.425365816601447,NA,0.517186306592439
"128",30038,0.821209223719656,-1.03913322457528,0.183434097901496,0.675534520167259,0.901436339001061,NA,NA
"129",30043,-0.647890425937596,1.37534362938276,0.0062537160448833,-0.95166444719921,3.32429244923173,NA,-0.89798127925478
"130",30055,0.142307112893199,-1.09701451901948,0.360614479758109,0.292664174904561,-0.136930565383511,NA,NA
"131",30061,-0.0802837431154756,-0.948176904734397,-0.702467811381568,0.196946588588886,-0.36767876635786,NA,NA
"132",30062,0.00875259928799418,-1.08874576267031,-0.00851131577650111,0.436240554378073,-0.944549268793733,NA,-0.447700683757938
"133",30064,-1.64954927797663,0.622886801608167,-1.45548443427217,0.292664174904561,-0.0792435151399234,NA,NA
"134",30065,-0.180449628319379,1.55725626906453,-0.318576984025574,0.436240554378073,0.959123389244648,NA,NA
"135",30068,0.442804768504909,-0.964714417432739,0.936450720792101,-2.53100462140784,0.555314037539537,NA,1.28909589887274
"136",30069,0.542970653708813,-0.840683072195169,0.478734734329184,1.1062636585878,1.76674209265487,NA,NA
"137",30071,-0.169320085518945,-0.898564366639368,NA,NA,NA,NA,NA
"138",30073,-0.0691542003150419,-1.03086446822611,NA,NA,NA,NA,NA
"139",30074,NA,NA,NA,NA,NA,NA,NA
"140",30077,-0.425299569928921,-0.270138884102343,NA,NA,NA,NA,NA
"141",30078,-1.07081305235408,-1.13008954441617,NA,NA,NA,NA,NA
"142",30083,0.531841110908379,1.39188114208111,0.552559893436107,0.388381761220235,0.555314037539537,NA,NA
"143",30084,-0.525465455132825,-1.08874576267031,NA,NA,NA,NA,NA
"144",30085,-0.970647167150174,0.978443324622537,-0.185691697633114,1.01054607227212,-2.38672552488342,NA,NA
"145",30087,0.810079680919222,-0.948176904734397,0.272024288829803,0.531958140693747,0.901436339001061,NA,NA
"146",30088,-0.358522313126319,-1.0060581991786,-0.569582524989109,-0.0423473772003005,-1.34835862049884,-0.0776794561162269,-0.769329680541397
"147",30089,-0.536594997933258,1.47456870557282,-0.628642652274646,-0.0902061703581378,0.613001087783124,NA,NA
"148",30092,0.286991169298837,-0.956445661083568,0.685445179828566,0.723393313325097,1.82442914289846,NA,-0.89798127925478
"149",30093,-0.30287459912415,-0.989520686480254,-0.480992334060802,0.436240554378073,-1.52141977122961,NA,-0.447700683757938
"150",30094,0.0532707704897291,1.29265606589105,0.404909575222262,0.292664174904561,0.209191736078013,NA,NA
"151",30101,-1.01516533835191,1.19343098970099,0.153904034258727,0.723393313325097,-0.0792435151399234,NA,1.35342169822943
"152",30103,-0.135931457117644,-1.05567073727362,-0.126631570347576,-0.0902061703581378,-0.36767876635786,NA,NA
"153",30105,NA,NA,NA,NA,NA,NA,NA
"154",30107,NA,NA,NA,NA,NA,NA,NA
"155",30108,NA,NA,NA,NA,NA,NA,NA
"156",30110,0.376027511702307,1.23477477144685,0.626385052543029,-0.138064963515975,0.0938176355908385,NA,NA
"157",30111,-1.58277202117403,0.647693070655681,-1.18971386148725,0.48409934753591,-0.194617615627098,NA,1.48207329694282
"158",30112,NA,NA,NA,NA,NA,NA,NA
"159",30113,-0.848222196345403,-0.716651726957598,NA,NA,NA,NA,NA
"160",30114,-0.291745056323716,1.18516223335182,0.301554352472572,0.531958140693747,-0.36767876635786,NA,-0.833655479898089
"161",30115,-0.336263227525451,1.34226860398608,-0.40716717495388,-0.425217722462999,-0.309991716114273,NA,-0.447700683757938
"162",30117,0.409416140103608,-0.939908148385225,0.611620020721644,0.771252106482934,1.36293274094976,NA,-0.576352282471321
"163",30118,0.453934311305343,-1.03913322457528,0.360614479758109,0.531958140693747,-0.36767876635786,0.631006867629849,-0.962307078611472
"164",30119,-0.158190542718512,1.24304352779602,0.478734734329184,0.819110899640771,0.670688138026712,NA,1.54639909629951
"165",30120,0.197954826895368,-0.824145559496826,0.626385052543029,1.1062636585878,1.01681043948824,NA,-0.89798127925478
"166",30121,-0.736926768341065,1.06113088811425,-0.303811952204189,-0.520935308778674,-0.540739917088622,NA,1.28909589887274
"167",30122,-0.0580246575146082,-0.931639392036054,-0.200456729454498,-0.0423473772003005,-0.713801067819384,-1.05893744284156,1.54639909629951
"168",30123,0.943634194524427,-0.915101879337711,0.419674607043647,0.723393313325097,1.24755864046258,NA,-0.447700683757938
"169",30130,0.108918484491898,-0.865489341242683,0.0357837796876521,0.771252106482934,-0.136930565383511,-0.0231651235203749,-0.447700683757938
"170",30131,NA,NA,NA,NA,NA,NA,NA
"171",30132,0.598618367710982,-0.815876803147654,0.906920657149332,1.58485159016617,0.843749288757474,NA,-0.89798127925478
"172",30134,0.821209223719656,-0.559545356323341,0.862625561685179,1.58485159016617,0.324565836565188,NA,-0.576352282471321
"173",30136,-0.492076826731523,-1.03086446822611,-2.29709124809109,0.531958140693747,1.47830684143693,NA,1.22477009951605
"174",30137,NA,NA,NA,NA,NA,NA,NA
"175",31300,NA,NA,NA,NA,NA,NA,1.48207329694282
"176",31301,NA,NA,NA,NA,NA,NA,NA
"177",31302,NA,NA,NA,NA,NA,NA,NA
"178",31304,0.665395624513584,-0.60915789441837,NA,NA,NA,NA,0.90314110273259
"179",31305,NA,NA,NA,NA,NA,NA,NA
"180",31307,NA,NA,NA,NA,NA,NA,NA
"181",31308,NA,NA,NA,NA,NA,NA,NA
"182",31309,NA,NA,NA,NA,NA,NA,NA
"183",31311,NA,NA,NA,NA,NA,NA,NA
"184",31312,NA,NA,NA,NA,NA,NA,NA
"185",31313,-0.436429112729355,-1.09701451901948,0.537794861614722,-2.53100462140784,-0.540739917088622,-1.87665243177934,1.6107248956562
"186",31314,NA,NA,0.626385052543029,-0.377358929305162,NA,NA,1.22477009951605
"187",31315,NA,NA,NA,NA,NA,NA,NA
"188",31317,NA,NA,NA,NA,NA,NA,NA
"189",33301,NA,NA,NA,NA,NA,NA,NA
"190",33302,NA,NA,NA,NA,NA,NA,NA
"191",33303,NA,NA,NA,NA,NA,NA,NA
"192",40001,0.453934311305343,-0.964714417432739,1.08410103900595,0.48409934753591,0.209191736078013,NA,-0.769329680541397
"193",40002,0.409416140103608,-0.915101879337711,1.03980594354179,0.675534520167259,-0.598426967332209,NA,-0.447700683757938
"194",40004,-0.0691542003150419,1.35053736033525,0.375379511579494,-0.568794101936511,-1.57910682147319,NA,NA
"195",40007,-0.024636029113307,1.53245000001702,-0.0380413794192699,-1.33453479246191,-1.29067157025526,NA,NA
"196",40010,0.275861626498404,-1.02259571187694,0.419674607043647,0.771252106482934,-0.309991716114273,NA,NA
"197",40011,1.1328364221318,-0.716651726957598,-2.25279615262693,0.866969692798609,-1.57910682147319,NA,1.35342169822943
"198",40014,0.576359282110114,-1.05567073727362,0.670680148007182,-0.0423473772003005,0.209191736078013,NA,-0.447700683757938
"199",40015,1.08831825093007,-0.319751422197371,0.847860529863795,0.292664174904561,-0.483052866845035,NA,-0.576352282471321
"200",40016,-1.29340390836275,0.118492664308712,-0.599112588631878,-1.09524082667272,-0.656114017575797,NA,NA
"201",40017,0.632006996112283,-1.01432695552777,0.626385052543029,0.866969692798609,-1.23298452001167,0.521978202438145,-0.962307078611472
"202",40018,1.0660591653292,-0.691845457910084,-2.07561577077032,0.675534520167259,-0.0215564648963361,NA,-0.962307078611472
"203",40019,0.843468309320524,-0.543007843624999,-2.2823262162697,0.340522968062398,-0.194617615627098,0.303920872054737,-0.447700683757938
"204",40020,0.420545682904042,0.945368299225851,0.198199129722881,0.00551141595753685,0.0938176355908385,NA,NA
"205",40022,0.476193396906211,-1.15489581346368,0.641150084364413,0.675534520167259,0.324565836565188,NA,NA
"206",40026,0.186825284094934,-1.0060581991786,-0.229986793097267,0.101229002273212,-0.309991716114273,NA,0.90314110273259
"207",40027,0.554100196509247,-0.956445661083568,0.316319384293956,0.771252106482934,-1.52141977122961,NA,1.54639909629951
"208",40029,0.776691052517921,-0.799339290449312,0.4639697025078,-0.377358929305162,-1.86754207269113,NA,NA
"209",40036,0.253602540897536,-0.882026853941026,-0.0528064112406543,0.244805381746723,-1.80985502244754,NA,NA
"210",40039,0.331509340500572,-0.824145559496826,0.626385052543029,-0.185923756673812,-1.29067157025526,1.23066452618422,-0.962307078611472
"211",40041,0.487322939706644,-0.939908148385225,0.257259257008418,-0.425217722462999,-0.309991716114273,NA,-0.447700683757938
"212",40047,1.07718870812963,-0.766264265052626,0.862625561685179,1.01054607227212,1.01681043948824,NA,-0.576352282471321
"213",40050,-0.00237694351243955,-1.04740198092445,0.759270338935488,0.866969692798609,1.93980324338563,NA,-0.769329680541397
"214",40051,0.687654710114451,-0.815876803147654,0.892155625327948,0.292664174904561,-0.425365816601447,NA,-0.962307078611472
"215",40055,0.298120712099271,-1.13835830076534,0.892155625327948,0.531958140693747,-0.309991716114273,NA,NA
"216",40062,0.186825284094934,-0.931639392036054,-0.421932206775265,-1.09524082667272,-0.252304665870685,NA,NA
"217",40067,0.442804768504909,-0.840683072195169,0.803565434399642,-0.664511688252186,-0.771488118062971,NA,-0.962307078611472
"218",40069,0.676525167314018,-0.873758097591854,0.877390593506564,0.48409934753591,-1.05992336928091,NA,0.90314110273259
"219",40071,0.453934311305343,-0.915101879337711,0.404909575222262,-0.664511688252186,-1.11761041952449,NA,0.90314110273259
"220",40072,1.34429773534004,-0.228795102356486,-2.38568143901939,0.771252106482934,-0.425365816601447,NA,1.54639909629951
"221",40074,0.209084369695801,-0.592620381720027,0.641150084364413,-0.664511688252186,-0.483052866845035,NA,1.16044430015936
"222",40076,1.37768636374134,0.598080532560653,0.567324925257491,0.531958140693747,-1.63679387171678,NA,-0.769329680541397
"223",40078,0.542970653708813,-0.824145559496826,0.212964161544265,-0.664511688252186,-2.21366437415265,NA,-0.89798127925478
"224",40080,NA,NA,-2.2823262162697,-0.568794101936511,NA,NA,NA
"225",40084,0.899116023322692,-0.915101879337711,-2.34138634355524,0.771252106482934,0.2668787863216,NA,NA
"226",40085,0.843468309320524,-0.617426650767541,0.921685688970717,-0.712370481410023,-0.0215564648963361,NA,-0.833655479898089
"227",40088,1.34429773534004,-0.691845457910084,-2.34138634355524,1.58485159016617,0.49762698729595,NA,-0.447700683757938
"228",40114,0.442804768504909,-0.898564366639368,-0.111866538526192,-0.808088067725698,-1.75216797220396,NA,NA
"229",40118,0.609747910511415,-1.0060581991786,0.434439638865031,0.149087795431049,-0.829175168306558,NA,NA
"230",40119,0.92137510892356,-0.485126549180799,0.655915116185797,0.101229002273212,-0.36767876635786,NA,1.6107248956562
"231",40132,NA,NA,NA,NA,NA,NA,NA
"232",40134,0.865727394921391,-0.989520686480254,0.286789320651187,0.723393313325097,NA,NA,NA
"233",40137,0.821209223719656,-0.592620381720027,0.744505307114104,-0.0423473772003005,-1.40604567074243,NA,NA
"234",40147,NA,NA,0.59685498890026,-0.76022927456786,NA,NA,NA
"235",40152,NA,NA,0.995510848077639,0.149087795431049,NA,NA,NA
"236",40153,0.709913795715319,-0.832414315845997,-2.38568143901939,0.244805381746723,-1.57910682147319,NA,1.28909589887274
"237",41300,NA,NA,NA,NA,NA,NA,NA
"238",41302,NA,NA,-2.16420596169863,0.531958140693747,NA,NA,NA
"239",41303,NA,NA,NA,NA,NA,NA,NA
"240",41304,NA,NA,NA,NA,NA,NA,NA
"241",41305,NA,NA,NA,NA,NA,NA,NA
"242",41306,NA,NA,NA,NA,NA,NA,NA
"243",41307,NA,NA,-2.23803112080555,0.675534520167259,NA,-0.949908777649858,-0.89798127925478
"244",41308,NA,NA,-2.2823262162697,0.675534520167259,NA,NA,1.54639909629951
"245",41309,NA,NA,NA,NA,NA,NA,NA
"246",41310,1.04380007972833,-0.625695407116713,1.03980594354179,0.292664174904561,-1.34835862049884,NA,1.48207329694282
"247",41311,0.609747910511415,-0.716651726957598,NA,NA,-0.829175168306558,NA,1.41774749758612
"248",41312,0.754431966917054,-0.319751422197371,0.375379511579494,0.627675727009422,-0.944549268793733,NA,-0.89798127925478
"249",41313,0.798950138118789,-0.485126549180799,0.788800402578257,0.627675727009422,0.439939937052362,NA,1.41774749758612
"250",41314,NA,NA,NA,NA,NA,NA,NA
"251",41316,NA,NA,NA,NA,NA,NA,NA
"252",41317,NA,NA,NA,NA,NA,NA,NA
"253",41318,0.887986480522258,-0.799339290449312,NA,NA,NA,NA,NA
"254",41319,NA,NA,NA,NA,NA,NA,NA
"255",41320,NA,NA,NA,NA,NA,NA,NA
"256",41321,1.37768636374134,-0.179182564261458,0.96598078443487,0.866969692798609,0.2668787863216,NA,-0.769329680541397
"257",41322,NA,NA,NA,NA,NA,NA,NA
"258",41323,NA,NA,-2.32662131173385,0.627675727009422,NA,NA,-0.962307078611472
"259",41324,NA,NA,NA,NA,NA,NA,NA
"260",41326,NA,NA,NA,NA,NA,NA,NA
"261",41327,NA,NA,1.09886607082733,1.01054607227212,-1.92522912293472,NA,-0.89798127925478
"262",41328,NA,NA,-2.22326608898416,0.675534520167259,-0.540739917088622,NA,-0.962307078611472
"263",41329,NA,NA,0.951215752613486,0.627675727009422,0.209191736078013,NA,-0.89798127925478
"264",41330,NA,NA,NA,NA,NA,NA,NA
"265",41331,1.41107499214264,-0.261870127753171,-1.94273048437786,1.58485159016617,0.0938176355908385,NA,NA
"266",43300,NA,NA,NA,NA,NA,NA,NA
"267",50002,-0.469817741130656,1.24304352779602,0.124373970615959,-0.616652895094348,-0.944549268793733,NA,NA
"268",50006,-1.78310379158184,0.589811776211481,-0.318576984025574,-2.10027548298731,-1.52141977122961,NA,NA
"269",50007,0.298120712099271,-1.11355203171782,0.449204670686416,0.00551141595753685,-1.05992336928091,NA,NA
"270",50008,0.0755298560905965,1.15208720795514,0.59685498890026,0.627675727009422,0.555314037539537,NA,NA
"271",50009,-0.48094728393109,0.34174908573634,0.212964161544265,-0.520935308778674,-0.886862218550146,NA,1.54639909629951
"272",50013,0.632006996112283,1.42495616747779,0.936450720792101,-0.473076515620836,0.786062238513886,NA,NA
"273",50014,-0.414170027128487,1.32573109128773,0.272024288829803,0.101229002273212,-0.483052866845035,NA,1.48207329694282
